Id,Predicted
2ce03328-bacf-11e8-b2b8-ac1f6b6435d0,0 21 25
2cee057e-bad0-11e8-b2b8-ac1f6b6435d0,1 11
2cef4064-bad1-11e8-b2b8-ac1f6b6435d0,25
2cf9d91e-bac9-11e8-b2b8-ac1f6b6435d0,21
2cfbf0c4-bad2-11e8-b2b8-ac1f6b6435d0,0
2cfe4ca2-bad2-11e8-b2b8-ac1f6b6435d0,0 1
2d12ed56-bad7-11e8-b2b9-ac1f6b6435d0,0 25
2d26b0de-bac8-11e8-b2b7-ac1f6b6435d0,4 5
2d3dc13c-bad4-11e8-b2b8-ac1f6b6435d0,0 2 21 25
2d42cf8a-bad7-11e8-b2b9-ac1f6b6435d0,14 17 18 21 25
2d481f64-bac6-11e8-b2b7-ac1f6b6435d0,0 25
2d5072fe-bac6-11e8-b2b7-ac1f6b6435d0,21
2d591370-bad8-11e8-b2b9-ac1f6b6435d0,4
2d607164-bacf-11e8-b2b8-ac1f6b6435d0,23
2d63ff8e-bad7-11e8-b2b9-ac1f6b6435d0,23
2d73659e-baca-11e8-b2b8-ac1f6b6435d0,0
2d7400d4-bad5-11e8-b2b8-ac1f6b6435d0,0 23
2d743752-bacb-11e8-b2b8-ac1f6b6435d0,11 25
2d76f398-bada-11e8-b2b9-ac1f6b6435d0,2 23
2d7ad348-bace-11e8-b2b8-ac1f6b6435d0,26
2d7c7f38-bad6-11e8-b2b9-ac1f6b6435d0,0 25
2d847a36-bada-11e8-b2b9-ac1f6b6435d0,5
2d8551b4-bad4-11e8-b2b8-ac1f6b6435d0,0 25
2d88aeb0-bad2-11e8-b2b8-ac1f6b6435d0,21 22
2d8c58a6-bad4-11e8-b2b8-ac1f6b6435d0,0 2 23
2d95bdea-bad1-11e8-b2b8-ac1f6b6435d0,21 25
2d98fc42-bad3-11e8-b2b8-ac1f6b6435d0,19
2d9efbe8-bad7-11e8-b2b9-ac1f6b6435d0,4 21 25
2d9f7b4c-bac6-11e8-b2b7-ac1f6b6435d0,0 21 25
2db34cb4-bace-11e8-b2b8-ac1f6b6435d0,0 18 19
2db56608-bad7-11e8-b2b9-ac1f6b6435d0,21 25
2db9f8c4-bad9-11e8-b2b9-ac1f6b6435d0,0 14 16
2dbaa2f8-bad7-11e8-b2b9-ac1f6b6435d0,0 11
2dbab842-bacd-11e8-b2b8-ac1f6b6435d0,0 25
2dbd6004-baca-11e8-b2b8-ac1f6b6435d0,14
2dbdaafa-bad4-11e8-b2b8-ac1f6b6435d0,0
2dbf9862-bacd-11e8-b2b8-ac1f6b6435d0,21
2dc0cf00-bad4-11e8-b2b8-ac1f6b6435d0,6 20
2dc6e8fa-bad3-11e8-b2b8-ac1f6b6435d0,0 21 25
2dcae3a8-bac7-11e8-b2b7-ac1f6b6435d0,25
2dcdd948-bacf-11e8-b2b8-ac1f6b6435d0,0 25
2dd10c80-bad4-11e8-b2b8-ac1f6b6435d0,0 5 25
2dd7539c-bacf-11e8-b2b8-ac1f6b6435d0,0 4
2ddb5868-bacd-11e8-b2b8-ac1f6b6435d0,0 21 25
2de4935a-bac9-11e8-b2b8-ac1f6b6435d0,18 25
2df0b9ac-bac7-11e8-b2b7-ac1f6b6435d0,4 25
2df5bd06-bad8-11e8-b2b9-ac1f6b6435d0,0 5
2e09e5b4-bacf-11e8-b2b8-ac1f6b6435d0,4 21 25
2e28e03a-bad5-11e8-b2b8-ac1f6b6435d0,1
2e2d1f30-bac9-11e8-b2b8-ac1f6b6435d0,0 1
2e2f56fa-bacf-11e8-b2b8-ac1f6b6435d0,19 0
2e2fcd86-bad1-11e8-b2b8-ac1f6b6435d0,0 7
2e316e98-bac7-11e8-b2b7-ac1f6b6435d0,7
2e4a7f3c-bad6-11e8-b2b9-ac1f6b6435d0,21 25
2e50b4c0-bac6-11e8-b2b7-ac1f6b6435d0,5 25
2e54059e-bacb-11e8-b2b8-ac1f6b6435d0,0
2e570c6e-bace-11e8-b2b8-ac1f6b6435d0,0 2 25
2e598266-bacc-11e8-b2b8-ac1f6b6435d0,19 25
2e5c5fd8-bacf-11e8-b2b8-ac1f6b6435d0,0 18 19
2e5cb5be-bad9-11e8-b2b9-ac1f6b6435d0,23
2e61f848-bad0-11e8-b2b8-ac1f6b6435d0,7
2e65d3f6-bad9-11e8-b2b9-ac1f6b6435d0,0 16 17 25
2e68c8c8-bac9-11e8-b2b8-ac1f6b6435d0,0 1
2e72adae-bad1-11e8-b2b8-ac1f6b6435d0,11
2e73b932-bad7-11e8-b2b9-ac1f6b6435d0,0 2
2e7f1a08-bacc-11e8-b2b8-ac1f6b6435d0,23 25
2e820c82-bada-11e8-b2b9-ac1f6b6435d0,2 25
2e862ac0-bad4-11e8-b2b8-ac1f6b6435d0,18 19 24
2e9d4088-bad5-11e8-b2b8-ac1f6b6435d0,0 2
2ea1345a-bacf-11e8-b2b8-ac1f6b6435d0,0 25
2ea48066-bad3-11e8-b2b8-ac1f6b6435d0,12 25 13
2ea9172a-bace-11e8-b2b8-ac1f6b6435d0,0 25
2eb67804-bac7-11e8-b2b7-ac1f6b6435d0,2 21
2eddb462-bace-11e8-b2b8-ac1f6b6435d0,0 21 25
2ede3e16-bad1-11e8-b2b8-ac1f6b6435d0,0 23
2eded830-bacc-11e8-b2b8-ac1f6b6435d0,22
2ee6d846-bad6-11e8-b2b9-ac1f6b6435d0,2
2ee94758-bad5-11e8-b2b8-ac1f6b6435d0,0 2
2ee9b908-bad1-11e8-b2b8-ac1f6b6435d0,1 2
2ef530ec-bac9-11e8-b2b8-ac1f6b6435d0,17 18 21
2f005462-bad4-11e8-b2b8-ac1f6b6435d0,0 5 25
2f058f98-bad6-11e8-b2b9-ac1f6b6435d0,0 11 25
2f092a34-bad8-11e8-b2b9-ac1f6b6435d0,0 17 25
2f0b2ac6-bac6-11e8-b2b7-ac1f6b6435d0,14
2f0b74c8-baca-11e8-b2b8-ac1f6b6435d0,0 18 25
2f0d8f16-bace-11e8-b2b8-ac1f6b6435d0,0 25
2f109a82-bacc-11e8-b2b8-ac1f6b6435d0,0 2
2f1a50fa-bad0-11e8-b2b8-ac1f6b6435d0,4
2f256d32-bad5-11e8-b2b8-ac1f6b6435d0,12
2f2a2518-bad3-11e8-b2b8-ac1f6b6435d0,25
2f36fa12-baca-11e8-b2b8-ac1f6b6435d0,0 25
2f40ec8c-bacc-11e8-b2b8-ac1f6b6435d0,0 13 25
2f4ca104-bad0-11e8-b2b8-ac1f6b6435d0,0 25
2f4e2d74-bad2-11e8-b2b8-ac1f6b6435d0,4
2f5117c2-bace-11e8-b2b8-ac1f6b6435d0,21 25
2f565d76-bad9-11e8-b2b9-ac1f6b6435d0,0 25
2f5b7744-bac9-11e8-b2b8-ac1f6b6435d0,0 5 25
2f5f3656-bac7-11e8-b2b7-ac1f6b6435d0,0
2f620a96-bace-11e8-b2b8-ac1f6b6435d0,0 23
2f7f5a5a-baca-11e8-b2b8-ac1f6b6435d0,6 25
2f8f1c96-bad5-11e8-b2b8-ac1f6b6435d0,0 11
2f99bb86-bacd-11e8-b2b8-ac1f6b6435d0,0 14 17 21 25
2f9be862-bad6-11e8-b2b9-ac1f6b6435d0,0 25
2fa06244-bacb-11e8-b2b8-ac1f6b6435d0,26
2fabe808-bac6-11e8-b2b7-ac1f6b6435d0,23
2fb86cfc-bacd-11e8-b2b8-ac1f6b6435d0,6
2fbb27f4-bad6-11e8-b2b9-ac1f6b6435d0,2
2fc5967e-bad3-11e8-b2b8-ac1f6b6435d0,0 12 21
2fc5f5a4-bac6-11e8-b2b7-ac1f6b6435d0,14
2fcae024-bad9-11e8-b2b9-ac1f6b6435d0,21 25
2fcec2b0-bac6-11e8-b2b7-ac1f6b6435d0,25 18
2fd69908-bad1-11e8-b2b8-ac1f6b6435d0,0 1
2fda9040-bada-11e8-b2b9-ac1f6b6435d0,0 21 25
2fe60e0e-bad8-11e8-b2b9-ac1f6b6435d0,0 21 25
2ff22788-bad9-11e8-b2b9-ac1f6b6435d0,0
2ff3fdbc-bad7-11e8-b2b9-ac1f6b6435d0,12 21
2ff4ef92-bad7-11e8-b2b9-ac1f6b6435d0,4 25
3001a450-bac6-11e8-b2b7-ac1f6b6435d0,2 21 25
3001deca-bada-11e8-b2b9-ac1f6b6435d0,0 22
3001e298-bacc-11e8-b2b8-ac1f6b6435d0,0 24
300bbeca-bac8-11e8-b2b7-ac1f6b6435d0,0 23 25
3013d0d2-bace-11e8-b2b8-ac1f6b6435d0,7
3020ed2a-bad9-11e8-b2b9-ac1f6b6435d0,7
3034f756-bad5-11e8-b2b8-ac1f6b6435d0,0 21
303ab5e4-bad8-11e8-b2b9-ac1f6b6435d0,0 25
303d5d58-bad3-11e8-b2b8-ac1f6b6435d0,2 14 25
304994c4-bace-11e8-b2b8-ac1f6b6435d0,4
304c99cc-bacd-11e8-b2b8-ac1f6b6435d0,0 25
304cbe50-bacf-11e8-b2b8-ac1f6b6435d0,7
304e381a-bada-11e8-b2b9-ac1f6b6435d0,0 2
30548aa2-bacc-11e8-b2b8-ac1f6b6435d0,17 18 21 25
3057ec12-bacf-11e8-b2b8-ac1f6b6435d0,0 2 25
3064779c-bad5-11e8-b2b8-ac1f6b6435d0,21
30679a8c-bace-11e8-b2b8-ac1f6b6435d0,14 16 17 25
3068a182-bad5-11e8-b2b8-ac1f6b6435d0,0 25 26
306a8dcc-baca-11e8-b2b8-ac1f6b6435d0,3
306e47ee-bac7-11e8-b2b7-ac1f6b6435d0,0 21 25
307c34e2-bac9-11e8-b2b8-ac1f6b6435d0,0
309571a4-bacf-11e8-b2b8-ac1f6b6435d0,0 25
30a78e54-bad2-11e8-b2b8-ac1f6b6435d0,0 21 25
30a7cf06-bad5-11e8-b2b8-ac1f6b6435d0,25
30b0f974-bad9-11e8-b2b9-ac1f6b6435d0,0
30b5df5a-bad6-11e8-b2b9-ac1f6b6435d0,7 18
30b650e8-bad6-11e8-b2b9-ac1f6b6435d0,
30bab06e-bac9-11e8-b2b8-ac1f6b6435d0,0 25
30c0eefa-bad0-11e8-b2b8-ac1f6b6435d0,7
30c5aba4-bad8-11e8-b2b9-ac1f6b6435d0,0
30c78b66-bac6-11e8-b2b7-ac1f6b6435d0,25
30cab8f8-bac7-11e8-b2b7-ac1f6b6435d0,25 26
30d14a8c-bacd-11e8-b2b8-ac1f6b6435d0,0 2 25
30d19eba-bad2-11e8-b2b8-ac1f6b6435d0,25
30d74b16-bace-11e8-b2b8-ac1f6b6435d0,0 25
30d7cd76-bacd-11e8-b2b8-ac1f6b6435d0,0 2 3 7
30e548e8-bad7-11e8-b2b9-ac1f6b6435d0,24
30e9165a-bac6-11e8-b2b7-ac1f6b6435d0,3 5 25
30e9c094-bacd-11e8-b2b8-ac1f6b6435d0,0 25
30ede3a8-bad3-11e8-b2b8-ac1f6b6435d0,0 25
30ef3514-bace-11e8-b2b8-ac1f6b6435d0,0
30f221f6-bad9-11e8-b2b9-ac1f6b6435d0,3
30f88824-bad0-11e8-b2b8-ac1f6b6435d0,0 2
30ffe776-bad6-11e8-b2b9-ac1f6b6435d0,0 25
31008da0-bad3-11e8-b2b8-ac1f6b6435d0,3 6 23
3100d98e-bacb-11e8-b2b8-ac1f6b6435d0,11 25
3103c590-bacb-11e8-b2b8-ac1f6b6435d0,0 23
31045ea6-bada-11e8-b2b9-ac1f6b6435d0,0 21 25
3107041e-bace-11e8-b2b8-ac1f6b6435d0,13
31087bba-bac8-11e8-b2b7-ac1f6b6435d0,0
3110c84c-bac8-11e8-b2b7-ac1f6b6435d0,17 25
31158a4c-bad4-11e8-b2b8-ac1f6b6435d0,1 6 25
311c000c-bad9-11e8-b2b9-ac1f6b6435d0,7 25
3124fb1e-bad7-11e8-b2b9-ac1f6b6435d0,0 21 22 25
3129e966-bac9-11e8-b2b8-ac1f6b6435d0,13 25
312e5e78-bad9-11e8-b2b9-ac1f6b6435d0,0
31374988-bad0-11e8-b2b8-ac1f6b6435d0,13 21 25
3139859a-bad5-11e8-b2b8-ac1f6b6435d0,0 25
313bfe44-bad3-11e8-b2b8-ac1f6b6435d0,0 25
314e08b8-baca-11e8-b2b8-ac1f6b6435d0,0 2 4
31585fca-bad4-11e8-b2b8-ac1f6b6435d0,21
3158d740-bad7-11e8-b2b9-ac1f6b6435d0,14 0
315c5b0e-bad7-11e8-b2b9-ac1f6b6435d0,25
31656cec-bad9-11e8-b2b9-ac1f6b6435d0,0 23
317474a4-bac9-11e8-b2b8-ac1f6b6435d0,14
317721ca-bada-11e8-b2b9-ac1f6b6435d0,3
317abea6-bad6-11e8-b2b9-ac1f6b6435d0,7
317dad0a-bacc-11e8-b2b8-ac1f6b6435d0,0 17 18 19
317df09c-bac9-11e8-b2b8-ac1f6b6435d0,0 23
3185940a-bad8-11e8-b2b9-ac1f6b6435d0,21 25
3185bb68-bac6-11e8-b2b7-ac1f6b6435d0,13 21
3196baa8-bacb-11e8-b2b8-ac1f6b6435d0,0 21
319a22c0-baca-11e8-b2b8-ac1f6b6435d0,25
319bb5fe-baca-11e8-b2b8-ac1f6b6435d0,5
319c98be-bad1-11e8-b2b8-ac1f6b6435d0,0 25
31a0bf0e-bad9-11e8-b2b9-ac1f6b6435d0,23
31a4b6a8-bad0-11e8-b2b8-ac1f6b6435d0,25
31a9891a-bad2-11e8-b2b8-ac1f6b6435d0,0 18 25
31b04e80-bad2-11e8-b2b8-ac1f6b6435d0,0 21 25
31b2ab5a-bad0-11e8-b2b8-ac1f6b6435d0,5 19 25
31c18a32-bac9-11e8-b2b8-ac1f6b6435d0,7 25
31c2e6e2-bacf-11e8-b2b8-ac1f6b6435d0,18 19
31c5d30c-bacf-11e8-b2b8-ac1f6b6435d0,0 21 25
31c90f12-bad0-11e8-b2b8-ac1f6b6435d0,7 21 22 25
31caccd8-bacd-11e8-b2b8-ac1f6b6435d0,25
31ced606-bad3-11e8-b2b8-ac1f6b6435d0,0 25
31cf16dc-bac6-11e8-b2b7-ac1f6b6435d0,0 21 25
31d17db0-bad4-11e8-b2b8-ac1f6b6435d0,0 16
31d613c6-bac9-11e8-b2b8-ac1f6b6435d0,0
31d680e2-bac7-11e8-b2b7-ac1f6b6435d0,0 1 25
31e6ede0-bad8-11e8-b2b9-ac1f6b6435d0,0 25
31e94dbe-baca-11e8-b2b8-ac1f6b6435d0,4
31e978c0-bacf-11e8-b2b8-ac1f6b6435d0,0
31f25364-baca-11e8-b2b8-ac1f6b6435d0,4 25
31f39256-bacf-11e8-b2b8-ac1f6b6435d0,7 25
31f5b15e-bace-11e8-b2b8-ac1f6b6435d0,0 21 25
31f644e2-baca-11e8-b2b8-ac1f6b6435d0,0 25
31fbb7fe-bac7-11e8-b2b7-ac1f6b6435d0,0 25
32115dfe-bad4-11e8-b2b8-ac1f6b6435d0,0 25
3212a29a-bacf-11e8-b2b8-ac1f6b6435d0,0 7
32174b50-bad0-11e8-b2b8-ac1f6b6435d0,7 25
321ca974-bac6-11e8-b2b7-ac1f6b6435d0,0 19
321e8db4-bad7-11e8-b2b9-ac1f6b6435d0,12 21
3227ab5c-bad1-11e8-b2b8-ac1f6b6435d0,0 23
3227cdf4-bac6-11e8-b2b7-ac1f6b6435d0,21 25
3230cac2-bad4-11e8-b2b8-ac1f6b6435d0,24 25
323314e6-bad2-11e8-b2b8-ac1f6b6435d0,18 19 25
3238ba5a-bacc-11e8-b2b8-ac1f6b6435d0,0 25
32390cf6-bac9-11e8-b2b8-ac1f6b6435d0,0 20 23
323afe0e-bad7-11e8-b2b9-ac1f6b6435d0,0 7 23
323be0e2-baca-11e8-b2b8-ac1f6b6435d0,0
323d3ebe-bac6-11e8-b2b7-ac1f6b6435d0,0 21 25
3253cffc-bad6-11e8-b2b9-ac1f6b6435d0,4
3256471e-bad1-11e8-b2b8-ac1f6b6435d0,1
3263b062-bacb-11e8-b2b8-ac1f6b6435d0,0 5 25
32647078-bad6-11e8-b2b9-ac1f6b6435d0,25 0
326e66f0-bad6-11e8-b2b9-ac1f6b6435d0,0
326ff754-bad6-11e8-b2b9-ac1f6b6435d0,0 25
3271cff2-bacc-11e8-b2b8-ac1f6b6435d0,2 25
3275e2c0-bac9-11e8-b2b8-ac1f6b6435d0,12 13
327a3cce-bada-11e8-b2b9-ac1f6b6435d0,17 18 25
327cb916-bacd-11e8-b2b8-ac1f6b6435d0,0 2 25
3288e9f4-bacb-11e8-b2b8-ac1f6b6435d0,0 25
328fe916-bacb-11e8-b2b8-ac1f6b6435d0,4
329fb7f4-bad2-11e8-b2b8-ac1f6b6435d0,0 13 25
32a4fc66-bac6-11e8-b2b7-ac1f6b6435d0,2 21 23
32ab86b4-bad3-11e8-b2b8-ac1f6b6435d0,25
32b404fa-baca-11e8-b2b8-ac1f6b6435d0,2 5
32c05ab8-bad7-11e8-b2b9-ac1f6b6435d0,0 25
32d23612-bad1-11e8-b2b8-ac1f6b6435d0,0 3
32d39d92-bacf-11e8-b2b8-ac1f6b6435d0,0 14 25
32d3db9c-bad7-11e8-b2b9-ac1f6b6435d0,25
32d5a17c-bad5-11e8-b2b8-ac1f6b6435d0,0 25
32d7a90e-bacb-11e8-b2b8-ac1f6b6435d0,23 25
32d95d2a-bad1-11e8-b2b8-ac1f6b6435d0,0 24 25
32dc96be-bace-11e8-b2b8-ac1f6b6435d0,0 21 25
32dedfd4-bad1-11e8-b2b8-ac1f6b6435d0,0 5 25
32fa6710-bad4-11e8-b2b8-ac1f6b6435d0,21 22
32feac02-bada-11e8-b2b9-ac1f6b6435d0,0 21 25
33032b92-bac6-11e8-b2b7-ac1f6b6435d0,0
33066572-bad6-11e8-b2b9-ac1f6b6435d0,0 21 25
330cce5a-bacf-11e8-b2b8-ac1f6b6435d0,0 4 25
330d248a-bacb-11e8-b2b8-ac1f6b6435d0,25
33197fb4-bac6-11e8-b2b7-ac1f6b6435d0,21
331f858e-bad1-11e8-b2b8-ac1f6b6435d0,5
3323fc06-bad4-11e8-b2b8-ac1f6b6435d0,19 0
332570bc-bada-11e8-b2b9-ac1f6b6435d0,13 21
3327d3f6-bacc-11e8-b2b8-ac1f6b6435d0,13
332e9962-bada-11e8-b2b9-ac1f6b6435d0,0 25
3330618e-bad0-11e8-b2b8-ac1f6b6435d0,0
3335403c-bad5-11e8-b2b8-ac1f6b6435d0,0
33389898-bad7-11e8-b2b9-ac1f6b6435d0,21 25
33434bbe-bacb-11e8-b2b8-ac1f6b6435d0,4
3348a052-bad8-11e8-b2b9-ac1f6b6435d0,23
334a0e26-bac7-11e8-b2b7-ac1f6b6435d0,0 25
334b550e-bace-11e8-b2b8-ac1f6b6435d0,0 25
33533f32-bacc-11e8-b2b8-ac1f6b6435d0,25
33544b0e-bad9-11e8-b2b9-ac1f6b6435d0,0 2 25
33559098-bac7-11e8-b2b7-ac1f6b6435d0,6
335a3a5c-bad7-11e8-b2b9-ac1f6b6435d0,0
335e14d2-bace-11e8-b2b8-ac1f6b6435d0,1 21 25
3362b956-bad8-11e8-b2b9-ac1f6b6435d0,19
336509f2-bada-11e8-b2b9-ac1f6b6435d0,2 21 25
337326d2-bad9-11e8-b2b9-ac1f6b6435d0,0 2
3373c21c-bacb-11e8-b2b8-ac1f6b6435d0,0 23
337f7d82-bad0-11e8-b2b8-ac1f6b6435d0,23
338d7ec0-bac9-11e8-b2b8-ac1f6b6435d0,0 11
33906f6e-bad2-11e8-b2b8-ac1f6b6435d0,0 25
33a0011e-bad1-11e8-b2b8-ac1f6b6435d0,0 19
33a5db6e-bac9-11e8-b2b8-ac1f6b6435d0,5 11 25
33a61714-bad3-11e8-b2b8-ac1f6b6435d0,0 25
33ab58e4-bada-11e8-b2b9-ac1f6b6435d0,0
33b00478-bacd-11e8-b2b8-ac1f6b6435d0,4 25
33b73aa0-bac7-11e8-b2b7-ac1f6b6435d0,0 1 7 25
33bd8638-bad3-11e8-b2b8-ac1f6b6435d0,0
33be4b6c-bad4-11e8-b2b8-ac1f6b6435d0,
33bfa2ea-bada-11e8-b2b9-ac1f6b6435d0,21
33c714bc-bada-11e8-b2b9-ac1f6b6435d0,0 16
33cab936-bad1-11e8-b2b8-ac1f6b6435d0,13 25
33d6b10e-bacd-11e8-b2b8-ac1f6b6435d0,0 21
33dcd60e-baca-11e8-b2b8-ac1f6b6435d0,0
33f46de2-bace-11e8-b2b8-ac1f6b6435d0,2 14 25
33fe5e38-bad8-11e8-b2b9-ac1f6b6435d0,7
34081b80-bad8-11e8-b2b9-ac1f6b6435d0,0 1
34118896-bac9-11e8-b2b8-ac1f6b6435d0,3
341dc3b4-bad2-11e8-b2b8-ac1f6b6435d0,0 21 25
341f6caa-bacd-11e8-b2b8-ac1f6b6435d0,5 25
34203822-bad9-11e8-b2b9-ac1f6b6435d0,0 21
3420c44e-bad0-11e8-b2b8-ac1f6b6435d0,0 25
34237b30-bacb-11e8-b2b8-ac1f6b6435d0,0 2 16
3427fae8-bad0-11e8-b2b8-ac1f6b6435d0,20
342af0e0-bad5-11e8-b2b8-ac1f6b6435d0,13
342c9b34-bada-11e8-b2b9-ac1f6b6435d0,0 25
342cc252-bac7-11e8-b2b7-ac1f6b6435d0,0 19
342ecd1e-bad5-11e8-b2b8-ac1f6b6435d0,0 2
3435c9b4-bad7-11e8-b2b9-ac1f6b6435d0,7
34510376-bad4-11e8-b2b8-ac1f6b6435d0,21 22
34539fa6-bad8-11e8-b2b9-ac1f6b6435d0,0 5
3453c070-bad4-11e8-b2b8-ac1f6b6435d0,25
345b4456-bac7-11e8-b2b7-ac1f6b6435d0,0 2 23
345cdb10-bad9-11e8-b2b9-ac1f6b6435d0,0 3 7
345fc772-bad8-11e8-b2b9-ac1f6b6435d0,4
34624414-bacb-11e8-b2b8-ac1f6b6435d0,21 25
3466f126-bada-11e8-b2b9-ac1f6b6435d0,0 19 25
3473b02c-bad1-11e8-b2b8-ac1f6b6435d0,23 25
347bc0e2-bad0-11e8-b2b8-ac1f6b6435d0,14
34813962-bad2-11e8-b2b8-ac1f6b6435d0,25
3482537a-bad6-11e8-b2b9-ac1f6b6435d0,0 25
34832316-bad3-11e8-b2b8-ac1f6b6435d0,0
348451d6-baca-11e8-b2b8-ac1f6b6435d0,0 2 3
349dfd30-bac9-11e8-b2b8-ac1f6b6435d0,21 23 25
34a08e6c-bad6-11e8-b2b9-ac1f6b6435d0,0 21 25
34a909fc-bacc-11e8-b2b8-ac1f6b6435d0,1 21 25
34aa05de-bad4-11e8-b2b8-ac1f6b6435d0,3
34b4a110-bacf-11e8-b2b8-ac1f6b6435d0,0 25
34c21118-bacc-11e8-b2b8-ac1f6b6435d0,11 12 21 25
34c80ee2-bacc-11e8-b2b8-ac1f6b6435d0,18 19
34cebc8e-bada-11e8-b2b9-ac1f6b6435d0,0 17 21 25
34d748fc-bad2-11e8-b2b8-ac1f6b6435d0,7
34d90798-bada-11e8-b2b9-ac1f6b6435d0,2 3
34d96654-bad8-11e8-b2b9-ac1f6b6435d0,21
34e25562-bad2-11e8-b2b8-ac1f6b6435d0,0 2 24 25
34eefb88-bad6-11e8-b2b9-ac1f6b6435d0,0 21 25
34f2027c-bad3-11e8-b2b8-ac1f6b6435d0,0 18 25
34f82d9e-bad5-11e8-b2b8-ac1f6b6435d0,11
34f9e0ee-bad0-11e8-b2b8-ac1f6b6435d0,7
34fded86-bad2-11e8-b2b8-ac1f6b6435d0,6 25
3504d636-bace-11e8-b2b8-ac1f6b6435d0,13 25
350a06d0-bacc-11e8-b2b8-ac1f6b6435d0,5 25
3513161c-bac7-11e8-b2b7-ac1f6b6435d0,0 25
351a0204-bace-11e8-b2b8-ac1f6b6435d0,25
351b5378-bad5-11e8-b2b8-ac1f6b6435d0,0 5
351ea5f4-bad6-11e8-b2b9-ac1f6b6435d0,3
351f25ee-baca-11e8-b2b8-ac1f6b6435d0,22
351f5ae6-bad9-11e8-b2b9-ac1f6b6435d0,0
35208eb6-bad4-11e8-b2b8-ac1f6b6435d0,18 19
352530e2-baca-11e8-b2b8-ac1f6b6435d0,4
3539e7f8-bad4-11e8-b2b8-ac1f6b6435d0,7 25 27
353de16e-baca-11e8-b2b8-ac1f6b6435d0,0
354274ec-bacd-11e8-b2b8-ac1f6b6435d0,2 21 25
354eed00-bacb-11e8-b2b8-ac1f6b6435d0,0 25
35533764-bacd-11e8-b2b8-ac1f6b6435d0,0 2
355ef906-bad6-11e8-b2b9-ac1f6b6435d0,7 18 25
355ffdf2-bad5-11e8-b2b8-ac1f6b6435d0,14
356b3caa-bac9-11e8-b2b8-ac1f6b6435d0,0 25
357602fa-bad5-11e8-b2b8-ac1f6b6435d0,4 14
357a1566-bad5-11e8-b2b8-ac1f6b6435d0,0 26
35933d24-bacc-11e8-b2b8-ac1f6b6435d0,0
3594945c-bad2-11e8-b2b8-ac1f6b6435d0,0 25
359cfe54-bacc-11e8-b2b8-ac1f6b6435d0,6
35a23a7c-bad6-11e8-b2b9-ac1f6b6435d0,1 21 25
35aa1a8c-bad4-11e8-b2b8-ac1f6b6435d0,22
35ab3c42-bace-11e8-b2b8-ac1f6b6435d0,2 14 25
35ab823e-bad7-11e8-b2b9-ac1f6b6435d0,11 23
35b3d96c-bad1-11e8-b2b8-ac1f6b6435d0,0 25
35b40208-bad5-11e8-b2b8-ac1f6b6435d0,23 25
35b54e3e-bacf-11e8-b2b8-ac1f6b6435d0,0 14 25
35b7c74e-bac6-11e8-b2b7-ac1f6b6435d0,0 7 21
35be149a-bac7-11e8-b2b7-ac1f6b6435d0,0 2 21 25
35c42ad8-bad1-11e8-b2b8-ac1f6b6435d0,0 21 25
35c5371c-bacb-11e8-b2b8-ac1f6b6435d0,0 5
35cb69c2-bac9-11e8-b2b8-ac1f6b6435d0,0 2
35d0e788-bada-11e8-b2b9-ac1f6b6435d0,0 1 25
35d3813a-bacd-11e8-b2b8-ac1f6b6435d0,0 14 25
35d7a440-bad2-11e8-b2b8-ac1f6b6435d0,0 2
35da4448-bacd-11e8-b2b8-ac1f6b6435d0,0 7
35dac386-bad3-11e8-b2b8-ac1f6b6435d0,0 18 19
35dca790-bacf-11e8-b2b8-ac1f6b6435d0,0 25
35dd7900-bad3-11e8-b2b8-ac1f6b6435d0,0 20
35de94b6-bace-11e8-b2b8-ac1f6b6435d0,7 13
35e3ecbe-bad7-11e8-b2b9-ac1f6b6435d0,13
35e703be-bad6-11e8-b2b9-ac1f6b6435d0,0 25
35f3b07e-bad5-11e8-b2b8-ac1f6b6435d0,4
35f4caa8-bad1-11e8-b2b8-ac1f6b6435d0,0 2 17 18
360e5212-bad0-11e8-b2b8-ac1f6b6435d0,0 18 19 25
3610f9cc-bac6-11e8-b2b7-ac1f6b6435d0,0 7
3613c84e-bad7-11e8-b2b9-ac1f6b6435d0,14 17 25
36152f08-bad3-11e8-b2b8-ac1f6b6435d0,0 7
361decc2-bacb-11e8-b2b8-ac1f6b6435d0,0 25
362025d4-bac9-11e8-b2b8-ac1f6b6435d0,0 2 22
362049ea-bac6-11e8-b2b7-ac1f6b6435d0,0 1 25
3625ab50-bacc-11e8-b2b8-ac1f6b6435d0,0 25
3625b3e4-bad5-11e8-b2b8-ac1f6b6435d0,2
36273be0-bacd-11e8-b2b8-ac1f6b6435d0,5
36274772-bad0-11e8-b2b8-ac1f6b6435d0,0 25
36294940-bac7-11e8-b2b7-ac1f6b6435d0,0 25
36349b14-bad7-11e8-b2b9-ac1f6b6435d0,0 25
3649f3ac-bacc-11e8-b2b8-ac1f6b6435d0,0 1 2
364ca10e-bace-11e8-b2b8-ac1f6b6435d0,0
3651b162-bad8-11e8-b2b9-ac1f6b6435d0,0 25
3652cba6-bace-11e8-b2b8-ac1f6b6435d0,6
36573b30-bac6-11e8-b2b7-ac1f6b6435d0,0 25
366211e6-bacf-11e8-b2b8-ac1f6b6435d0,0 16 25
