Id,Predicted
3ee79694-bac8-11e8-b2b7-ac1f6b6435d0,19
3eec24ce-bace-11e8-b2b8-ac1f6b6435d0,1 19
3eef5958-bacb-11e8-b2b8-ac1f6b6435d0,19
3ef0e172-bad7-11e8-b2b9-ac1f6b6435d0,19
3ef1c27e-bad5-11e8-b2b9-ac1f6b6435d0,19
3eff9492-bad2-11e8-b2b8-ac1f6b6435d0,13 19
3f00a266-bac7-11e8-b2b7-ac1f6b6435d0,19
3f00e0c8-bad1-11e8-b2b8-ac1f6b6435d0,19
3f01290a-bace-11e8-b2b8-ac1f6b6435d0,19
3f0d0104-bac8-11e8-b2b7-ac1f6b6435d0,19
3f1c04f6-bac8-11e8-b2b7-ac1f6b6435d0,19
3f1c6bb2-bad7-11e8-b2b9-ac1f6b6435d0,19
3f1cffda-bad4-11e8-b2b8-ac1f6b6435d0,19
3f21669e-bad2-11e8-b2b8-ac1f6b6435d0,19
3f24a7ee-bad4-11e8-b2b8-ac1f6b6435d0,19
3f2b9622-bac9-11e8-b2b8-ac1f6b6435d0,1 5 19 23
3f2c0824-bac8-11e8-b2b7-ac1f6b6435d0,7 19
3f2d45a8-bac9-11e8-b2b8-ac1f6b6435d0,19
3f31506e-bad6-11e8-b2b9-ac1f6b6435d0,19
3f32b622-bad9-11e8-b2b9-ac1f6b6435d0,5 19
3f3bf87e-bac8-11e8-b2b7-ac1f6b6435d0,2 19
3f3cc6ce-bacc-11e8-b2b8-ac1f6b6435d0,19
3f47ab68-bad9-11e8-b2b9-ac1f6b6435d0,19
3f48609a-bad3-11e8-b2b8-ac1f6b6435d0,5 19
3f53e9d6-bacb-11e8-b2b8-ac1f6b6435d0,2 19
3f569d9c-bad6-11e8-b2b9-ac1f6b6435d0,19
3f57e4e0-bad6-11e8-b2b9-ac1f6b6435d0,19
3f590b7e-baca-11e8-b2b8-ac1f6b6435d0,5 7 19
3f5b0e2a-bac9-11e8-b2b8-ac1f6b6435d0,19
3f5b5936-bacc-11e8-b2b8-ac1f6b6435d0,19
3f5c6626-bace-11e8-b2b8-ac1f6b6435d0,19
3f626450-bacd-11e8-b2b8-ac1f6b6435d0,19
3f687170-bad6-11e8-b2b9-ac1f6b6435d0,19
3f69fd9a-bace-11e8-b2b8-ac1f6b6435d0,19
3f6a1b06-bacc-11e8-b2b8-ac1f6b6435d0,19
3f6da24c-bad8-11e8-b2b9-ac1f6b6435d0,19 23
3f722964-bada-11e8-b2b9-ac1f6b6435d0,19
3f7be258-bad8-11e8-b2b9-ac1f6b6435d0,19
3f812b2c-bad4-11e8-b2b8-ac1f6b6435d0,2 19
3f859674-bad1-11e8-b2b8-ac1f6b6435d0,19
3f86dca2-bacf-11e8-b2b8-ac1f6b6435d0,19
3f8879b4-bac9-11e8-b2b8-ac1f6b6435d0,19
3f930686-bad8-11e8-b2b9-ac1f6b6435d0,19
3f9469a6-bad1-11e8-b2b8-ac1f6b6435d0,19
3f9feb76-bad8-11e8-b2b9-ac1f6b6435d0,19
3fa8c038-bad9-11e8-b2b9-ac1f6b6435d0,19
3fae0494-baca-11e8-b2b8-ac1f6b6435d0,19
3faff182-baca-11e8-b2b8-ac1f6b6435d0,19
3fb41750-bac8-11e8-b2b7-ac1f6b6435d0,7 19
3fb8aaee-bace-11e8-b2b8-ac1f6b6435d0,7 14 19
3fc00b8a-bad4-11e8-b2b8-ac1f6b6435d0,19
3fc238f4-bad6-11e8-b2b9-ac1f6b6435d0,19
3fc51f50-bad2-11e8-b2b8-ac1f6b6435d0,19
3fc6ce78-bad6-11e8-b2b9-ac1f6b6435d0,19
3fd65060-bad0-11e8-b2b8-ac1f6b6435d0,11 19
3fda0462-bad5-11e8-b2b9-ac1f6b6435d0,19
3fdd89a2-bad5-11e8-b2b9-ac1f6b6435d0,19
3fe0d54c-bacd-11e8-b2b8-ac1f6b6435d0,7 19
3fe1a9f8-bad8-11e8-b2b9-ac1f6b6435d0,19
3fe2a9a4-bacc-11e8-b2b8-ac1f6b6435d0,19
3fe41676-bac8-11e8-b2b7-ac1f6b6435d0,19
3febcbd8-bad6-11e8-b2b9-ac1f6b6435d0,5 19
3ff2cd7e-bac8-11e8-b2b7-ac1f6b6435d0,19
3ff2eda2-baca-11e8-b2b8-ac1f6b6435d0,5 16 19
3ff43900-bad4-11e8-b2b8-ac1f6b6435d0,19
3ff85262-bad7-11e8-b2b9-ac1f6b6435d0,19
3ffd513c-bac7-11e8-b2b7-ac1f6b6435d0,19
4004daf0-bacd-11e8-b2b8-ac1f6b6435d0,19
4025664c-bad9-11e8-b2b9-ac1f6b6435d0,19
4026d204-bac8-11e8-b2b7-ac1f6b6435d0,19
402d6fda-bada-11e8-b2b9-ac1f6b6435d0,19
40307d34-baca-11e8-b2b8-ac1f6b6435d0,2 19 26
403261e8-bacb-11e8-b2b8-ac1f6b6435d0,19
403a86da-bacf-11e8-b2b8-ac1f6b6435d0,19
403ae098-bada-11e8-b2b9-ac1f6b6435d0,19
40442e5e-bac7-11e8-b2b7-ac1f6b6435d0,7 19
40473a74-bad9-11e8-b2b9-ac1f6b6435d0,19
404973ce-bac6-11e8-b2b7-ac1f6b6435d0,19
404a026c-bacb-11e8-b2b8-ac1f6b6435d0,19
404e60b2-bac8-11e8-b2b7-ac1f6b6435d0,19
4054a264-bad3-11e8-b2b8-ac1f6b6435d0,19
40644b1c-bac7-11e8-b2b7-ac1f6b6435d0,19
40657e32-bac8-11e8-b2b7-ac1f6b6435d0,19
40670970-bac6-11e8-b2b7-ac1f6b6435d0,19
4067cc0e-bace-11e8-b2b8-ac1f6b6435d0,19
406bc078-bacb-11e8-b2b8-ac1f6b6435d0,19
407459aa-baca-11e8-b2b8-ac1f6b6435d0,19
407fc6b0-bad8-11e8-b2b9-ac1f6b6435d0,19
409513ee-bac9-11e8-b2b8-ac1f6b6435d0,19
4095a408-bace-11e8-b2b8-ac1f6b6435d0,19
409cfc94-bac9-11e8-b2b8-ac1f6b6435d0,19
409f4bfc-bac9-11e8-b2b8-ac1f6b6435d0,19
40a0fd0c-baca-11e8-b2b8-ac1f6b6435d0,16 19
40a66544-bad9-11e8-b2b9-ac1f6b6435d0,19
40ab116e-bacc-11e8-b2b8-ac1f6b6435d0,7 19 23
40b048b0-bac6-11e8-b2b7-ac1f6b6435d0,19
40b7278a-bacf-11e8-b2b8-ac1f6b6435d0,19
40b88aa2-bada-11e8-b2b9-ac1f6b6435d0,19
40c90d18-bad6-11e8-b2b9-ac1f6b6435d0,19
40ccc6fe-bace-11e8-b2b8-ac1f6b6435d0,19
40ce3564-bad0-11e8-b2b8-ac1f6b6435d0,19
40ce53ce-bad9-11e8-b2b9-ac1f6b6435d0,19
40d2887a-bad6-11e8-b2b9-ac1f6b6435d0,4 7 19
40d362a8-bacd-11e8-b2b8-ac1f6b6435d0,19
40d39580-bad1-11e8-b2b8-ac1f6b6435d0,5 19
40d8ae2c-bada-11e8-b2b9-ac1f6b6435d0,19
40e2bc2a-bad3-11e8-b2b8-ac1f6b6435d0,19
40e4b8ec-bad6-11e8-b2b9-ac1f6b6435d0,2 19
40ea2a48-bac7-11e8-b2b7-ac1f6b6435d0,19
40edd56e-bad4-11e8-b2b8-ac1f6b6435d0,19
40ef5af2-bace-11e8-b2b8-ac1f6b6435d0,19 23
40f4b47e-baca-11e8-b2b8-ac1f6b6435d0,2 19 23
40f9577a-bacc-11e8-b2b8-ac1f6b6435d0,19
40fb97a6-bac7-11e8-b2b7-ac1f6b6435d0,1 19 20
40fc6292-bac9-11e8-b2b8-ac1f6b6435d0,19
4104fc8e-bad5-11e8-b2b9-ac1f6b6435d0,19
410694a2-bac8-11e8-b2b7-ac1f6b6435d0,19
4109b9ea-bad0-11e8-b2b8-ac1f6b6435d0,3 19
410c0d80-bac6-11e8-b2b7-ac1f6b6435d0,19
412036aa-bac8-11e8-b2b7-ac1f6b6435d0,19
412d3190-bad0-11e8-b2b8-ac1f6b6435d0,19
412eb0f4-bac8-11e8-b2b7-ac1f6b6435d0,19
41305b8a-bacc-11e8-b2b8-ac1f6b6435d0,19
413bbdd4-bad8-11e8-b2b9-ac1f6b6435d0,19
413ff450-bacc-11e8-b2b8-ac1f6b6435d0,19
4144c0d8-bac8-11e8-b2b7-ac1f6b6435d0,19
4144f0e2-bacf-11e8-b2b8-ac1f6b6435d0,19
4145677c-bad7-11e8-b2b9-ac1f6b6435d0,1 19 23
414956a6-bad8-11e8-b2b9-ac1f6b6435d0,19
415596da-bacb-11e8-b2b8-ac1f6b6435d0,19
41639b1a-bad8-11e8-b2b9-ac1f6b6435d0,19
41651614-bad5-11e8-b2b9-ac1f6b6435d0,2 7 19
4167b262-bad9-11e8-b2b9-ac1f6b6435d0,19
4170c174-bacd-11e8-b2b8-ac1f6b6435d0,3 19
4181709a-bad8-11e8-b2b9-ac1f6b6435d0,7 19
4187f6b6-bacb-11e8-b2b8-ac1f6b6435d0,19
4189bb3e-bacd-11e8-b2b8-ac1f6b6435d0,19
418d0a6e-bac8-11e8-b2b7-ac1f6b6435d0,19
418f2650-bacd-11e8-b2b8-ac1f6b6435d0,16 19
4193dd26-bacd-11e8-b2b8-ac1f6b6435d0,19 23
419c7b0e-bac6-11e8-b2b7-ac1f6b6435d0,19
41b12790-bad3-11e8-b2b8-ac1f6b6435d0,19
41b40e22-bacb-11e8-b2b8-ac1f6b6435d0,11 19
41b808a6-bada-11e8-b2b9-ac1f6b6435d0,19
41b8226c-bad7-11e8-b2b9-ac1f6b6435d0,3 19 23
41c226d8-bad5-11e8-b2b9-ac1f6b6435d0,19
41d5d15a-bacc-11e8-b2b8-ac1f6b6435d0,19
41d8b6e4-bacd-11e8-b2b8-ac1f6b6435d0,19 23
41e17946-bac8-11e8-b2b7-ac1f6b6435d0,19
41e306f0-bacb-11e8-b2b8-ac1f6b6435d0,2 19
41eb7674-bacf-11e8-b2b8-ac1f6b6435d0,5 19
41f25658-bacd-11e8-b2b8-ac1f6b6435d0,19
41f807e6-bad3-11e8-b2b8-ac1f6b6435d0,19
41f95ed4-bad3-11e8-b2b8-ac1f6b6435d0,2 19
41fc1b24-bac9-11e8-b2b8-ac1f6b6435d0,19
420acf78-bad0-11e8-b2b8-ac1f6b6435d0,16 19
4213261c-bad7-11e8-b2b9-ac1f6b6435d0,19
421b1cfc-bac6-11e8-b2b7-ac1f6b6435d0,2 3 5 19 23
4223eb5c-bac6-11e8-b2b7-ac1f6b6435d0,19
422b792a-bad1-11e8-b2b8-ac1f6b6435d0,14 19
422fdea4-baca-11e8-b2b8-ac1f6b6435d0,19
422fe4ce-bac7-11e8-b2b7-ac1f6b6435d0,19
423c0198-bacf-11e8-b2b8-ac1f6b6435d0,19
42431f66-bac8-11e8-b2b7-ac1f6b6435d0,19
42456464-bac9-11e8-b2b8-ac1f6b6435d0,19
4247a9dc-bac8-11e8-b2b7-ac1f6b6435d0,19
4248a73e-bac7-11e8-b2b7-ac1f6b6435d0,19
424e527a-bada-11e8-b2b9-ac1f6b6435d0,19
4254095e-bada-11e8-b2b9-ac1f6b6435d0,19
4259c1a2-bac9-11e8-b2b8-ac1f6b6435d0,19
425db8e2-bad4-11e8-b2b8-ac1f6b6435d0,19
425ed75e-bad9-11e8-b2b9-ac1f6b6435d0,19
425f9d92-bacf-11e8-b2b8-ac1f6b6435d0,19
42627310-bad3-11e8-b2b8-ac1f6b6435d0,19
426b7660-bac7-11e8-b2b7-ac1f6b6435d0,1 19
426e3eba-bad9-11e8-b2b9-ac1f6b6435d0,19
4273d2a0-bac8-11e8-b2b7-ac1f6b6435d0,19
427c4900-bac6-11e8-b2b7-ac1f6b6435d0,19
42842f26-bad5-11e8-b2b9-ac1f6b6435d0,19
4285d726-bac7-11e8-b2b7-ac1f6b6435d0,19 23
428a49da-bac9-11e8-b2b8-ac1f6b6435d0,19
4290cbe6-bac6-11e8-b2b7-ac1f6b6435d0,4 19
429149be-bad9-11e8-b2b9-ac1f6b6435d0,3 19
429a00ee-bad0-11e8-b2b8-ac1f6b6435d0,19
429b4990-bad0-11e8-b2b8-ac1f6b6435d0,19
429d3d56-bad8-11e8-b2b9-ac1f6b6435d0,19
429d93be-bad3-11e8-b2b8-ac1f6b6435d0,19
429e8530-bac9-11e8-b2b8-ac1f6b6435d0,2 14 19
429edd76-bada-11e8-b2b9-ac1f6b6435d0,4 21
42a4f0e2-bad2-11e8-b2b8-ac1f6b6435d0,19
42a53648-bad6-11e8-b2b9-ac1f6b6435d0,5 7 19
42ae63b6-bac8-11e8-b2b7-ac1f6b6435d0,19
42b0dde6-bad5-11e8-b2b9-ac1f6b6435d0,19
42b5ae52-bacb-11e8-b2b8-ac1f6b6435d0,19
42c3a45e-bad4-11e8-b2b8-ac1f6b6435d0,19
42c4633a-bacf-11e8-b2b8-ac1f6b6435d0,19
42c686b0-bacf-11e8-b2b8-ac1f6b6435d0,2 3 7 19 23
42ceb396-bac8-11e8-b2b7-ac1f6b6435d0,19
42d9e2ea-bad0-11e8-b2b8-ac1f6b6435d0,19
42db40c8-bacf-11e8-b2b8-ac1f6b6435d0,19
42ea3bcc-bada-11e8-b2b9-ac1f6b6435d0,19
42eb0ed0-bad5-11e8-b2b9-ac1f6b6435d0,19
42ed5d28-bad7-11e8-b2b9-ac1f6b6435d0,4
42f1a65a-bad5-11e8-b2b9-ac1f6b6435d0,19
42f2a6c6-bac7-11e8-b2b7-ac1f6b6435d0,19
42f7f174-bace-11e8-b2b8-ac1f6b6435d0,19
42f89404-bad7-11e8-b2b9-ac1f6b6435d0,19
42f98faa-bacb-11e8-b2b8-ac1f6b6435d0,19
42fb0cfa-bad9-11e8-b2b9-ac1f6b6435d0,19
43104146-bad5-11e8-b2b9-ac1f6b6435d0,7 19
4319f46a-bac7-11e8-b2b7-ac1f6b6435d0,19
4324c7e6-bad6-11e8-b2b9-ac1f6b6435d0,19
4328a8d0-bad0-11e8-b2b8-ac1f6b6435d0,3 19
43303b38-bad3-11e8-b2b8-ac1f6b6435d0,19
433263a0-bac8-11e8-b2b7-ac1f6b6435d0,19
433400b8-bada-11e8-b2b9-ac1f6b6435d0,19
4334c218-bacc-11e8-b2b8-ac1f6b6435d0,19
43357408-bad9-11e8-b2b9-ac1f6b6435d0,25 17
4338a1f0-bacf-11e8-b2b8-ac1f6b6435d0,19
4339c0c4-bac7-11e8-b2b7-ac1f6b6435d0,19
4343a00e-bacb-11e8-b2b8-ac1f6b6435d0,19
43566ae8-bad2-11e8-b2b8-ac1f6b6435d0,19
4370dac8-bacc-11e8-b2b8-ac1f6b6435d0,19
43723f2e-bace-11e8-b2b8-ac1f6b6435d0,19
43766f4a-bac9-11e8-b2b8-ac1f6b6435d0,19
43771fc4-bada-11e8-b2b9-ac1f6b6435d0,19
437aa498-bace-11e8-b2b8-ac1f6b6435d0,19
437d8bd4-bad0-11e8-b2b8-ac1f6b6435d0,19
4383fb60-bace-11e8-b2b8-ac1f6b6435d0,19
4384013e-bad6-11e8-b2b9-ac1f6b6435d0,5 19
4385b20a-bad5-11e8-b2b9-ac1f6b6435d0,2 19
43889e8e-bacb-11e8-b2b8-ac1f6b6435d0,19
438f8738-bad7-11e8-b2b9-ac1f6b6435d0,1 19
43948444-bad8-11e8-b2b9-ac1f6b6435d0,19
439e4edc-bacb-11e8-b2b8-ac1f6b6435d0,19
43a8f830-bad2-11e8-b2b8-ac1f6b6435d0,19
43aa85e6-bad3-11e8-b2b8-ac1f6b6435d0,19
43b122d6-bad6-11e8-b2b9-ac1f6b6435d0,12 25 0
43ba06e0-bad0-11e8-b2b8-ac1f6b6435d0,19
43be0ee2-bac7-11e8-b2b7-ac1f6b6435d0,19
43c3dc12-bac9-11e8-b2b8-ac1f6b6435d0,19
43cee7b6-bacd-11e8-b2b8-ac1f6b6435d0,19
43d1cb68-bacb-11e8-b2b8-ac1f6b6435d0,19
43e146dc-bad1-11e8-b2b8-ac1f6b6435d0,19
43e3c2aa-bad5-11e8-b2b9-ac1f6b6435d0,19
43ed3742-bad3-11e8-b2b8-ac1f6b6435d0,19
43f7bda8-bac8-11e8-b2b7-ac1f6b6435d0,19
43fe8e38-bad4-11e8-b2b8-ac1f6b6435d0,19
44020d3a-bad2-11e8-b2b8-ac1f6b6435d0,19
44031658-bacd-11e8-b2b8-ac1f6b6435d0,12 19
440f97a2-bad2-11e8-b2b8-ac1f6b6435d0,19
4421dc4c-bacc-11e8-b2b8-ac1f6b6435d0,19
44226db0-bac7-11e8-b2b7-ac1f6b6435d0,19
4422be80-bac9-11e8-b2b8-ac1f6b6435d0,19
4426db7c-baca-11e8-b2b8-ac1f6b6435d0,19
443b81cc-bac9-11e8-b2b8-ac1f6b6435d0,25 15
443ca492-bada-11e8-b2b9-ac1f6b6435d0,19
4445301a-bad7-11e8-b2b9-ac1f6b6435d0,19
444a6f42-bad4-11e8-b2b8-ac1f6b6435d0,19
444d03ca-bad8-11e8-b2b9-ac1f6b6435d0,19
444de0ea-bacb-11e8-b2b8-ac1f6b6435d0,19
444f1ca6-bacd-11e8-b2b8-ac1f6b6435d0,19
445481a8-bacf-11e8-b2b8-ac1f6b6435d0,3 19
4455c48a-bacc-11e8-b2b8-ac1f6b6435d0,19
44598e06-bad8-11e8-b2b9-ac1f6b6435d0,19
445ab01a-bad3-11e8-b2b8-ac1f6b6435d0,19
445e965c-bacf-11e8-b2b8-ac1f6b6435d0,19
44616d6c-bad6-11e8-b2b9-ac1f6b6435d0,19
4467ab16-bad4-11e8-b2b8-ac1f6b6435d0,19
446cf1e2-bad5-11e8-b2b9-ac1f6b6435d0,19
446e074e-bac6-11e8-b2b7-ac1f6b6435d0,19
446e1f78-baca-11e8-b2b8-ac1f6b6435d0,19
4471f2a0-bad5-11e8-b2b9-ac1f6b6435d0,19
447c6d42-bacc-11e8-b2b8-ac1f6b6435d0,19
4480d9ae-bacc-11e8-b2b8-ac1f6b6435d0,19
448cb442-bad4-11e8-b2b8-ac1f6b6435d0,19
448d1a26-bad0-11e8-b2b8-ac1f6b6435d0,19
44aa8b46-bad6-11e8-b2b9-ac1f6b6435d0,19
44b27c32-bac9-11e8-b2b8-ac1f6b6435d0,19
44b63c54-baca-11e8-b2b8-ac1f6b6435d0,19
44b6fdf0-bacb-11e8-b2b8-ac1f6b6435d0,19
44be99da-bad9-11e8-b2b9-ac1f6b6435d0,19
44c9c2e4-bac8-11e8-b2b7-ac1f6b6435d0,19
44ca9f62-bad1-11e8-b2b8-ac1f6b6435d0,19
44e3a95a-baca-11e8-b2b8-ac1f6b6435d0,19
44e59888-bad8-11e8-b2b9-ac1f6b6435d0,19
44e9a486-baca-11e8-b2b8-ac1f6b6435d0,19
44f11d94-bad2-11e8-b2b8-ac1f6b6435d0,19
44f41f2a-bad8-11e8-b2b9-ac1f6b6435d0,19
44f573c4-bacf-11e8-b2b8-ac1f6b6435d0,2 19 23
44f7b3c8-bad4-11e8-b2b8-ac1f6b6435d0,19
44fe7928-bacb-11e8-b2b8-ac1f6b6435d0,7 19 23
4507f52c-bac9-11e8-b2b8-ac1f6b6435d0,19
4509520a-bad3-11e8-b2b8-ac1f6b6435d0,1 2
450c32b8-bac9-11e8-b2b8-ac1f6b6435d0,19
450cf5f0-bad7-11e8-b2b9-ac1f6b6435d0,19
450f4f72-bacc-11e8-b2b8-ac1f6b6435d0,19
4510a5d8-bacd-11e8-b2b8-ac1f6b6435d0,12 19 22
4512157a-bac9-11e8-b2b8-ac1f6b6435d0,19
45128be8-bad5-11e8-b2b9-ac1f6b6435d0,19
451ba7fe-bad1-11e8-b2b8-ac1f6b6435d0,19
451ccf80-bad6-11e8-b2b9-ac1f6b6435d0,19
453028b8-bad2-11e8-b2b8-ac1f6b6435d0,19
4531243c-baca-11e8-b2b8-ac1f6b6435d0,19
45397782-bace-11e8-b2b8-ac1f6b6435d0,5 19
45414c8c-bad3-11e8-b2b8-ac1f6b6435d0,19
4544e01c-bad9-11e8-b2b9-ac1f6b6435d0,2 19
454c5dd4-bad3-11e8-b2b8-ac1f6b6435d0,19
454e2b1e-bad3-11e8-b2b8-ac1f6b6435d0,19
4553d8c8-bad0-11e8-b2b8-ac1f6b6435d0,19
455ac756-baca-11e8-b2b8-ac1f6b6435d0,19
455b9478-bada-11e8-b2b9-ac1f6b6435d0,19
4562a2ce-bac9-11e8-b2b8-ac1f6b6435d0,19
456454be-bad0-11e8-b2b8-ac1f6b6435d0,19
456fae68-bad5-11e8-b2b9-ac1f6b6435d0,19 22
45730162-bad0-11e8-b2b8-ac1f6b6435d0,19
45735d4a-bac8-11e8-b2b7-ac1f6b6435d0,19 23
45776962-bad2-11e8-b2b8-ac1f6b6435d0,19
457b64b4-bad1-11e8-b2b8-ac1f6b6435d0,19
458505a4-bacd-11e8-b2b8-ac1f6b6435d0,19
458c773a-bad7-11e8-b2b9-ac1f6b6435d0,5 19
459352ae-bad1-11e8-b2b8-ac1f6b6435d0,3 4 5 19
45974d68-bacd-11e8-b2b8-ac1f6b6435d0,19
45a94086-bacd-11e8-b2b8-ac1f6b6435d0,19
45ae4584-bacf-11e8-b2b8-ac1f6b6435d0,19
45b4b7b8-bad2-11e8-b2b8-ac1f6b6435d0,19
45be83c2-bad9-11e8-b2b9-ac1f6b6435d0,1 19
45c14c66-bad8-11e8-b2b9-ac1f6b6435d0,19
45c38a48-bad9-11e8-b2b9-ac1f6b6435d0,19
45c69398-bacd-11e8-b2b8-ac1f6b6435d0,19 23
45ca2de4-bad4-11e8-b2b8-ac1f6b6435d0,19
45d884ec-bad5-11e8-b2b9-ac1f6b6435d0,19
45dcfbee-bac6-11e8-b2b7-ac1f6b6435d0,19
45e498ee-bacc-11e8-b2b8-ac1f6b6435d0,2 7 19
45e527ba-bad0-11e8-b2b8-ac1f6b6435d0,19
45e9d0fc-bad6-11e8-b2b9-ac1f6b6435d0,19
45ebc326-bacc-11e8-b2b8-ac1f6b6435d0,7 19 23
45edbb6e-bacb-11e8-b2b8-ac1f6b6435d0,19
45efa262-bada-11e8-b2b9-ac1f6b6435d0,5 19
45f5526a-bac7-11e8-b2b7-ac1f6b6435d0,5 19
45f925ac-bacc-11e8-b2b8-ac1f6b6435d0,19
46023ff0-bace-11e8-b2b8-ac1f6b6435d0,19
46049f8a-bad7-11e8-b2b9-ac1f6b6435d0,19
460f6e9c-bad7-11e8-b2b9-ac1f6b6435d0,19
461315d6-baca-11e8-b2b8-ac1f6b6435d0,13 19
46183cf6-bad3-11e8-b2b8-ac1f6b6435d0,19
46185d8c-bacc-11e8-b2b8-ac1f6b6435d0,19
462968c8-bad3-11e8-b2b8-ac1f6b6435d0,19
462a8a4a-baca-11e8-b2b8-ac1f6b6435d0,19
46546a84-bac7-11e8-b2b7-ac1f6b6435d0,19
465d1824-bada-11e8-b2b9-ac1f6b6435d0,19
4671cb02-bad0-11e8-b2b8-ac1f6b6435d0,19
46744400-baca-11e8-b2b8-ac1f6b6435d0,19
46786f8e-bad0-11e8-b2b8-ac1f6b6435d0,19
46826336-bada-11e8-b2b9-ac1f6b6435d0,1 2 19 23
468c4f98-bac8-11e8-b2b7-ac1f6b6435d0,3 11 19
469b08c8-bad5-11e8-b2b9-ac1f6b6435d0,2 19
46a57088-bad5-11e8-b2b9-ac1f6b6435d0,19
46a9aa08-bad1-11e8-b2b8-ac1f6b6435d0,19
46ad933c-bad8-11e8-b2b9-ac1f6b6435d0,19
46ae7ea0-bace-11e8-b2b8-ac1f6b6435d0,2 19
46b36604-bad3-11e8-b2b8-ac1f6b6435d0,19
46b3ac54-bad8-11e8-b2b9-ac1f6b6435d0,19
46b9882a-bad5-11e8-b2b9-ac1f6b6435d0,19
46bd7336-bac6-11e8-b2b7-ac1f6b6435d0,19
46ca27b2-bac5-11e8-b2b7-ac1f6b6435d0,19
46d5b5e4-bad6-11e8-b2b9-ac1f6b6435d0,19
46d5fb74-bac9-11e8-b2b8-ac1f6b6435d0,19
46e59bb2-bac7-11e8-b2b7-ac1f6b6435d0,19
46e93eb8-bad4-11e8-b2b8-ac1f6b6435d0,19
46ebc8c6-bad0-11e8-b2b8-ac1f6b6435d0,19
46f14830-bad2-11e8-b2b8-ac1f6b6435d0,19
46feb5c2-bad4-11e8-b2b8-ac1f6b6435d0,19
46ff4770-bad0-11e8-b2b8-ac1f6b6435d0,19 23
46ffc7b8-bada-11e8-b2b9-ac1f6b6435d0,19
47003612-bacb-11e8-b2b8-ac1f6b6435d0,19
47032460-bad2-11e8-b2b8-ac1f6b6435d0,19
4706483a-bad1-11e8-b2b8-ac1f6b6435d0,19
4707ec28-bacf-11e8-b2b8-ac1f6b6435d0,4 19
471cd8ee-bada-11e8-b2b9-ac1f6b6435d0,2 7 19
471d89fe-bad2-11e8-b2b8-ac1f6b6435d0,2 7 19 23
471e0880-bad1-11e8-b2b8-ac1f6b6435d0,19
47206844-bad8-11e8-b2b9-ac1f6b6435d0,19
47224eb6-bace-11e8-b2b8-ac1f6b6435d0,3 19
4727914e-bada-11e8-b2b9-ac1f6b6435d0,19
472c0638-bac7-11e8-b2b7-ac1f6b6435d0,2 3 19
4738e5e0-bad8-11e8-b2b9-ac1f6b6435d0,19
473aed2c-bad8-11e8-b2b9-ac1f6b6435d0,19
473f73a0-bac5-11e8-b2b7-ac1f6b6435d0,19
4743ee2a-bad5-11e8-b2b9-ac1f6b6435d0,19
474afbee-bad4-11e8-b2b8-ac1f6b6435d0,19
474d205a-bad3-11e8-b2b8-ac1f6b6435d0,19
474f3b62-bac7-11e8-b2b7-ac1f6b6435d0,19 23
4750ee0a-bac5-11e8-b2b7-ac1f6b6435d0,19
4753e9dc-bac7-11e8-b2b7-ac1f6b6435d0,19
4757d95e-bacf-11e8-b2b8-ac1f6b6435d0,19
47593f72-bad6-11e8-b2b9-ac1f6b6435d0,19 23
4759a4f8-bad1-11e8-b2b8-ac1f6b6435d0,19
475a1b72-bad1-11e8-b2b8-ac1f6b6435d0,19
475b1e8c-bac7-11e8-b2b7-ac1f6b6435d0,1 19
475eb2bc-bacd-11e8-b2b8-ac1f6b6435d0,19
476415aa-bad6-11e8-b2b9-ac1f6b6435d0,19
47671dde-bad3-11e8-b2b8-ac1f6b6435d0,19
476c202a-bacb-11e8-b2b8-ac1f6b6435d0,2 19
476e5af2-bac6-11e8-b2b7-ac1f6b6435d0,19
476f86f6-bad1-11e8-b2b8-ac1f6b6435d0,19
476fcb3e-bad6-11e8-b2b9-ac1f6b6435d0,19
4774ceea-bacc-11e8-b2b8-ac1f6b6435d0,19
477b5762-bac5-11e8-b2b7-ac1f6b6435d0,19
477c4b54-bad9-11e8-b2b9-ac1f6b6435d0,5 19
478236e0-bac5-11e8-b2b7-ac1f6b6435d0,19
478c54ee-bad0-11e8-b2b8-ac1f6b6435d0,19
478d0750-bac5-11e8-b2b7-ac1f6b6435d0,19
47915252-bace-11e8-b2b8-ac1f6b6435d0,5 19
47988562-baca-11e8-b2b8-ac1f6b6435d0,19
479b0d46-bad9-11e8-b2b9-ac1f6b6435d0,19 23
47a57480-bad3-11e8-b2b8-ac1f6b6435d0,19
47a7c882-bacb-11e8-b2b8-ac1f6b6435d0,19
47a92192-baca-11e8-b2b8-ac1f6b6435d0,19
47ad0d84-bac5-11e8-b2b7-ac1f6b6435d0,19
47ad89e6-bad2-11e8-b2b8-ac1f6b6435d0,2 19
47b522dc-bacd-11e8-b2b8-ac1f6b6435d0,7 19 23
47bc55dc-bad4-11e8-b2b8-ac1f6b6435d0,19
47c3e666-bac6-11e8-b2b7-ac1f6b6435d0,19
47c5bb7e-bad7-11e8-b2b9-ac1f6b6435d0,19
47ce8314-bad0-11e8-b2b8-ac1f6b6435d0,2 7 19 23
47cf3aee-bad4-11e8-b2b8-ac1f6b6435d0,19
47cf9b88-bac5-11e8-b2b7-ac1f6b6435d0,16 19
