Id,Target
aug01_11_0_453_26_B11_2,11
aug01_11_0_45062_899_B6_1,11
aug01_11_0_45062_899_B6_2,11
aug01_11_0_45062_1790_C8_2,11
aug01_11_0_45062_1790_C8_3,11
aug01_11_0_45062_776_B6_1,11
aug01_11_0_45062_776_B6_2,11
aug01_11_0_19728_210_H9_1,24 11
aug01_11_0_19728_210_H9_2,24 11
aug01_11_0_19728_182_D2_3,24 11
aug01_11_0_19728_182_D2_4,24 11
aug01_11_0_19728_209_H9_1,24 11
aug01_11_0_19728_209_H9_2,24 11
aug01_11_0_29291_335_F11_1,25 11
aug01_11_0_29291_335_F11_2,25 11
aug01_11_0_29291_322_F11_1,25 11
aug01_11_0_29291_322_F11_2,25 11
aug01_11_0_29291_327_F11_2,25 11
aug01_11_0_29291_327_F11_3,25 11
aug01_11_0_55938_1239_F2_1,11 21
aug01_11_0_55938_1239_F2_2,11 21
aug01_11_0_55938_1791_A2_2,11 21
aug01_11_0_55938_1791_A2_3,11 21
aug01_11_0_55938_1016_F2_2,11 21
aug01_11_0_55938_1016_F2_4,11 21
aug01_11_0_56030_1475_F11_2,11
aug01_11_0_56030_1475_F11_4,11
aug01_11_0_56030_1326_A1_4,11
aug01_11_0_56030_1326_A1_5,11
aug01_11_0_37085_624_G10_2,25 11 0
aug01_11_0_37085_624_G10_3,25 11 0
aug01_11_0_37085_628_G10_3,25 11 0
aug01_11_0_37085_628_G10_4,25 11 0
aug01_11_0_57521_1308_E2_1,11
aug01_11_0_57521_1308_E2_4,11
aug01_11_0_57521_1208_A10_1,11
aug01_11_0_57521_1208_A10_3,11
aug01_11_0_57521_1100_E2_1,11
aug01_11_0_57521_1100_E2_2,11
aug01_11_0_8726_1124_D12_1,11
aug01_11_0_8726_1124_D12_2,11
aug01_11_0_8726_41_F10_1,11
aug01_11_0_8726_41_F10_2,11
aug01_11_0_8726_43_F10_1,11
aug01_11_0_8726_43_F10_2,11
aug01_11_0_15870_293_A2_2,11
aug01_11_0_15870_293_A2_1,11
aug01_11_0_15870_294_A2_1,11
aug01_11_0_15870_294_A2_2,11
aug01_11_0_15870_292_A2_2,11
aug01_11_0_15870_292_A2_1,11
aug01_11_0_5889_613_B1_1,11
aug01_11_0_5889_613_B1_2,11
aug01_11_0_6286_1783_E6_3,11
aug01_11_0_6286_1783_E6_4,11
aug01_11_0_6286_1401_E3_2,11
aug01_11_0_6286_1401_E3_3,11
aug01_11_0_6286_1158_E3_1,11
aug01_11_0_6286_1158_E3_4,11
aug01_11_0_26111_1783_C4_1,11
aug01_11_0_26111_1783_C4_5,11
aug01_11_0_26111_505_E11_1,11
aug01_11_0_26111_505_E11_2,11
aug01_11_0_26111_508_E11_1,11
aug01_11_0_26111_508_E11_2,11
aug01_11_0_44140_813_H1_1,11 4
aug01_11_0_44140_813_H1_2,11 4
aug01_11_0_44140_758_H1_2,11 4
aug01_11_0_44140_758_H1_3,11 4
aug01_11_0_44140_754_H1_3,11 4
aug01_11_0_50933_855_C12_1,25 11 0
aug01_11_0_50933_855_C12_2,25 11 0
aug01_11_0_50933_864_C4_2,25 11 0
aug01_11_0_50933_864_C4_3,25 11 0
aug01_11_0_50933_808_C12_1,25 11 0
aug01_11_0_50933_808_C12_2,25 11 0
aug01_11_0_7151_973_E12_1,11 0
aug01_11_0_7151_973_E12_2,11 0
aug01_11_0_7151_73_G6_1,11 0
aug01_11_0_7151_73_G6_2,11 0
aug01_11_0_7151_71_G6_1,11 0
aug01_11_0_7151_71_G6_2,11 0
aug01_11_0_7151_934_C12_1,11 0
aug01_11_0_7151_934_C12_2,11 0
aug01_11_0_71177_1564_D3_1,22 11 0
aug01_11_0_71177_1564_D3_2,22 11 0
aug01_11_0_71177_1357_D2_2,22 11 0
aug01_11_0_71177_1357_D2_3,22 11 0
aug01_11_0_71177_1359_D2_2,22 11 0
aug01_11_0_71177_1359_D2_3,22 11 0
aug01_11_0_42159_591_H7_1,11
aug01_11_0_42159_591_H7_2,11
aug01_11_0_42159_581_H7_1,11
aug01_11_0_42159_581_H7_2,11
aug01_11_0_42159_579_H7_1,11
aug01_11_0_42159_579_H7_2,11
aug01_11_0_43558_556_E1_1,11
aug01_11_0_43558_556_E1_2,11
aug01_11_0_43558_516_E1_1,11
aug01_11_0_43558_516_E1_2,11
aug01_11_0_43558_519_E1_2,11
aug01_11_0_43558_519_E1_3,11
aug01_11_0_18790_1222_G4_2,11
aug01_11_0_18790_1222_G4_3,11
aug01_11_0_18790_154_C1_1,11
aug01_11_0_18790_154_C1_2,11
aug01_11_0_18790_152_C1_1,11
aug01_11_0_18790_152_C1_2,11
aug01_11_0_14861_172_G5_1,11 4 21
aug01_11_0_14861_172_G5_2,11 4 21
aug01_11_0_14861_123_G5_1,11 4 21
aug01_11_0_14861_123_G5_2,11 4 21
aug01_11_0_14861_121_G5_1,11 4 21
aug01_11_0_14861_121_G5_2,11 4 21
aug01_11_0_34814_366_A9_1,11
aug01_11_0_34814_366_A9_2,11
aug01_11_0_34814_370_A9_1,11
aug01_11_0_34814_370_A9_2,11
aug01_11_0_46952_589_B4_2,25 11
aug01_11_0_46952_589_B4_3,25 11
aug01_11_0_46952_573_B4_3,25 11
aug01_11_0_46952_573_B4_4,25 11
aug01_11_0_46952_709_B4_1,25 11
aug01_11_0_46952_709_B4_2,25 11
aug01_11_0_20053_222_F7_1,11 0
aug01_11_0_20053_222_F7_2,11 0
aug01_11_0_20053_1183_C5_3,11 0
aug01_11_0_20053_1183_C5_4,11 0
aug01_11_0_20053_248_F7_1,11 0
aug01_11_0_20053_248_F7_2,11 0
aug01_11_0_40798_1472_E4_2,25 11 0
aug01_11_0_40798_1472_E4_6,25 11 0
aug01_11_0_40798_504_F5_1,25 11 0
aug01_11_0_40798_504_F5_2,25 11 0
aug01_11_0_40798_506_F5_3,25 11 0
aug01_11_0_40798_506_F5_4,25 11 0
aug01_11_0_813_39_C2_1,25 11
aug01_11_0_813_39_C2_2,25 11
aug01_11_0_43514_473_G6_1,11
aug01_11_0_43514_473_G6_3,11
aug01_11_0_43514_1137_B7_2,11
aug01_11_0_43514_1137_B7_3,11
aug01_11_0_43514_470_G6_1,11
aug01_11_0_43514_470_G6_2,11
aug01_11_0_45471_1004_F6_2,11
aug01_11_0_45471_1004_F6_3,11
aug01_11_0_45471_1129_C9_1,11
aug01_11_0_45471_1129_C9_2,11
aug01_11_0_45471_1002_F6_2,11
aug01_11_0_45471_1002_F6_3,11
aug01_11_0_31315_857_C12_1,25 11
aug01_11_0_31315_857_C12_2,25 11
aug01_11_0_31315_847_C12_1,25 11
aug01_11_0_31315_847_C12_2,25 11
aug01_11_0_31315_695_B2_1,25 11
aug01_11_0_31315_695_B2_2,25 11
aug01_11_0_28626_291_C8_1,25 11 0
aug01_11_0_28626_291_C8_2,25 11 0
aug01_11_0_28626_254_C8_2,25 11 0
aug01_11_0_28626_254_C8_1,25 11 0
aug01_11_0_28626_546_C8_5,25 11 0
aug01_11_0_28626_546_C8_6,25 11 0
aug01_11_0_29023_274_B9_3,25 11 23
aug01_11_0_29023_274_B9_1,25 11 23
aug01_11_0_29023_275_B9_1,25 11 23
aug01_11_0_29023_275_B9_2,25 11 23
aug01_11_0_29023_273_B9_1,25 11 23
aug01_11_0_29023_273_B9_2,25 11 23
aug01_11_0_24372_1573_E7_2,11
aug01_11_0_24372_1573_E7_3,11
aug01_11_0_24372_1790_B4_2,11
aug01_11_0_24372_1790_B4_6,11
aug01_11_0_71252_1385_D12_2,11
aug01_11_0_71252_1385_D12_3,11
aug01_11_0_71252_1723_H8_3_cr57eaaf913171d,11
aug01_11_0_71252_1723_H8_23_cr57eaaf9933ce8,11
aug01_11_0_36688_423_E10_1,25 11 14
aug01_11_0_36688_423_E10_2,25 11 14
aug01_11_0_36688_422_E10_1,25 11 14
aug01_11_0_36688_422_E10_2,25 11 14
aug01_11_0_36688_426_E10_2,25 11 14
aug01_11_0_36688_426_E10_3,25 11 14
aug01_11_0_45531_559_E4_1,11 0
aug01_11_0_45531_559_E4_2,11 0
aug01_11_0_45531_550_E4_1,11 0
aug01_11_0_45531_550_E4_3,11 0
aug01_11_0_45531_567_E4_1,11 0
aug01_11_0_45531_567_E4_2,11 0
aug01_11_0_2652_1783_B5_3,11
aug01_11_0_2652_1783_B5_4,11
aug01_11_0_14674_572_G7_1,12 11
aug01_11_0_14674_572_G7_3,12 11
aug01_11_0_14674_564_G7_1,12 11
aug01_11_0_14674_564_G7_2,12 11
aug01_11_0_14674_587_G7_2,12 11
aug01_11_0_14674_587_G7_3,12 11
aug01_11_0_42899_1070_H4_1,25 11 2
aug01_11_0_42899_1070_H4_4,25 11 2
aug01_11_0_42899_1076_H4_1,25 11 2
aug01_11_0_42899_1076_H4_2,25 11 2
aug01_11_0_42899_1252_E4_1,25 11 2
aug01_11_0_42899_1252_E4_2,25 11 2
aug01_11_0_1374_170_D8_1,11
aug01_11_0_1374_170_D8_2,11
aug01_11_0_1374_1124_D6_1,11
aug01_11_0_1374_1124_D6_2,11
aug01_11_0_1374_171_D8_1,11
aug01_11_0_1374_171_D8_2,11
aug01_11_0_8057_1125_F2_1,11 1 0
aug01_11_0_8057_1125_F2_2,11 1 0
aug01_11_0_8057_1183_H8_1,11 1 0
aug01_11_0_8057_1183_H8_3,11 1 0
aug01_11_0_36828_406_G4_1,11 0
aug01_11_0_36828_406_G4_2,11 0
aug01_11_0_36828_403_G4_1,11 0
aug01_11_0_36828_403_G4_2,11 0
aug01_11_0_36828_408_G4_2,11 0
aug01_11_0_36828_408_G4_3,11 0
aug01_11_0_12921_1044_H5_1,11 0
aug01_11_0_12921_1044_H5_4,11 0
aug01_11_0_12921_99_G11_1,11 0
aug01_11_0_12921_99_G11_2,11 0
aug01_11_0_12921_97_G11_1,11 0
aug01_11_0_12921_97_G11_2,11 0
aug01_11_0_19114_198_C6_1,11
aug01_11_0_19114_198_C6_2,11
aug01_11_0_19114_154_C6_1,11
aug01_11_0_19114_154_C6_2,11
aug01_11_0_19114_152_C6_3,11
aug01_11_0_19114_152_C6_4,11
aug01_11_0_48999_805_A7_1,11
aug01_11_0_48999_805_A7_3,11
aug01_11_0_48999_736_A7_1,11
aug01_11_0_48999_736_A7_2,11
aug01_11_0_48999_751_F6_4,11
aug01_11_0_48999_751_F6_5,11
aug01_11_0_74783_1612_C6_2,11
aug01_11_0_74783_1612_C6_3,11
aug01_11_0_74783_1645_A4_13_cr57bed6652a83f,11
aug01_11_0_74783_1645_A4_18_cr57bed66b5b922,11
aug01_11_0_74783_1637_H11_5_cr57a1dbf18813f,11
aug01_11_0_74783_1637_H11_12_cr57a1dbf7a71f4,11
aug01_11_0_21368_1589_G8_1,11
aug01_11_0_21368_1589_G8_3,11
aug01_11_0_21368_1235_F3_4,11
aug01_11_0_21368_1235_F3_6,11
aug01_11_0_21051_1401_H10_2,25 11
aug01_11_0_21051_1401_H10_3,25 11
aug01_11_0_21051_1158_H10_4,25 11
aug01_11_0_21051_1158_H10_5,25 11
aug01_11_0_21051_1252_B9_1,25 11
aug01_11_0_21051_1252_B9_2,25 11
aug01_11_0_29426_335_D6_2,25 11
aug01_11_0_29426_335_D6_4,25 11
aug01_11_0_29426_322_D6_1,25 11
aug01_11_0_29426_322_D6_2,25 11
aug01_11_0_29426_327_D6_1,25 11
aug01_11_0_29426_327_D6_2,25 11
aug01_11_0_51432_1658_G1_1,25 11
aug01_11_0_51432_1658_G1_3,25 11
aug01_11_0_51432_1591_G3_3,25 11
aug01_11_0_51432_1591_G3_4,25 11
aug01_11_0_51432_794_G10_2,25 11
aug01_11_0_51432_794_G10_3,25 11
aug01_11_0_62493_1525_A8_4,11 1
aug01_11_0_62493_1525_A8_6,11 1
aug01_11_0_62493_1314_B10_1,11 1
aug01_11_0_62493_1314_B10_2,11 1
aug01_11_0_62493_1326_B10_3,11 1
aug01_11_0_62493_1326_B10_6,11 1
aug01_11_0_6700_19_F9_1,19 25 11
aug01_11_0_6700_19_F9_2,19 25 11
aug01_11_0_6700_17_F9_1,19 25 11
aug01_11_0_6700_17_F9_2,19 25 11
aug01_11_0_6700_18_F9_1,19 25 11
aug01_11_0_6700_18_F9_2,19 25 11
aug01_11_0_6700_344_A2_1,19 25 11
aug01_11_0_6700_344_A2_2,19 25 11
aug01_11_0_58265_1259_A11_4,19 11
aug01_11_0_58265_1259_A11_7,19 11
aug01_11_0_58265_1015_C7_6,19 11
aug01_11_0_58265_1015_C7_7,19 11
aug01_11_0_43251_474_C6_1,12 25 11
aug01_11_0_43251_474_C6_2,12 25 11
aug01_11_0_43251_1137_G6_2,12 25 11
aug01_11_0_43251_1137_G6_4,12 25 11
aug01_11_0_43251_480_C6_1,12 25 11
aug01_11_0_43251_480_C6_2,12 25 11
aug01_11_0_28156_299_G7_1,7 11
aug01_11_0_28156_299_G7_2,7 11
aug01_11_0_28156_300_G7_4,7 11
aug01_11_0_28156_300_G7_5,7 11
aug01_11_0_28156_298_G7_1,7 11
aug01_11_0_28156_298_G7_2,7 11
aug01_11_0_36347_1526_B2_1,11 2
aug01_11_0_36347_1526_B2_2,11 2
aug01_11_0_36347_1503_E9_5,11 2
aug01_11_0_36347_1503_E9_11,11 2
aug01_11_0_48911_1682_F9_2,11
aug01_11_0_48911_1682_F9_4,11
aug01_11_0_48911_1647_H1_32,11
aug01_11_0_48911_1647_H1_34,11
aug01_11_0_36160_389_E10_1,25 11 14 2
aug01_11_0_36160_389_E10_2,25 11 14 2
aug01_11_0_36160_381_E10_1,25 11 14 2
aug01_11_0_36160_381_E10_2,25 11 14 2
aug01_11_0_36160_398_E10_1,25 11 14 2
aug01_11_0_36160_398_E10_2,25 11 14 2
aug01_11_0_30389_335_D8_3,25 11
aug01_11_0_30389_335_D8_4,25 11
aug01_11_0_30389_322_D8_1,25 11
aug01_11_0_30389_322_D8_8,25 11
aug01_11_0_30389_327_D8_1,25 11
aug01_11_0_30389_327_D8_2,25 11
aug01_11_0_49626_1789_F3_20_cr598d919867186,25 11 4
aug01_11_0_49626_1789_F3_29_cr596f1f58dd5ed,25 11 4
aug01_11_0_56671_1784_B9_2,11
aug01_11_0_56671_1784_B9_3,11
aug01_11_0_41707_1734_E9_1,25 11
aug01_11_0_41707_1734_E9_5,25 11
aug01_11_0_41707_476_D6_3,25 11
aug01_11_0_41707_476_D6_6,25 11
aug01_11_0_19179_198_D9_3,11
aug01_11_0_19179_198_D9_4,11
aug01_11_0_19179_154_D9_1,11
aug01_11_0_19179_154_D9_2,11
aug01_11_0_19179_152_D9_1,11
aug01_11_0_19179_152_D9_2,11
aug01_11_0_42029_1310_G4_1,11 0
aug01_11_0_42029_1310_G4_2,11 0
aug01_11_0_42029_1510_D4_3,11 0
aug01_11_0_42029_1510_D4_4,11 0
aug01_11_0_42029_1312_G4_1,11 0
aug01_11_0_42029_1312_G4_4,11 0
aug01_11_0_65839_1213_B5_1,11
aug01_11_0_65839_1213_B5_2,11
aug01_11_0_65839_1235_B5_3,11
aug01_11_0_65839_1235_B5_4,11
aug01_11_0_11101_51_B4_1,25 11 21
aug01_11_0_11101_51_B4_2,25 11 21
aug01_11_0_11101_50_B4_1,25 11 21
aug01_11_0_11101_50_B4_2,25 11 21
aug01_11_0_11101_52_B4_1,25 11 21
aug01_11_0_11101_52_B4_2,25 11 21
aug01_11_0_18969_618_B2_1,25 11 21
aug01_11_0_18969_618_B2_2,25 11 21
aug01_11_0_18969_614_B2_1,25 11 21
aug01_11_0_18969_614_B2_2,25 11 21
aug01_11_0_18969_611_B2_1,25 11 21
aug01_11_0_18969_611_B2_2,25 11 21
aug01_11_0_77836_1703_E3_1,11
aug01_11_0_77836_1703_E3_5,11
aug01_11_0_77836_1707_E4_8_cr57eaae76526d5,11
aug01_11_0_77836_1707_E4_28_cr57eaae7db3a5f,11
aug01_11_0_77836_1708_A1_3_cr57eaac24aded9,11
aug01_11_0_77836_1708_A1_18_cr57eaac33ec000,11
aug01_11_0_77918_1703_H2_1,11
aug01_11_0_77918_1703_H2_4,11
aug01_11_0_77918_1709_H11_2_cr58048049e220b,11
aug01_11_0_77918_1709_H11_12_cr58048055f3b5e,11
aug01_11_0_53969_965_C5_1,25 11
aug01_11_0_53969_965_C5_2,25 11
aug01_11_0_53969_1386_D12_2,25 11
aug01_11_0_53969_1386_D12_4,25 11
aug01_11_0_53969_833_C5_1,25 11
aug01_11_0_53969_833_C5_2,25 11
aug01_11_0_53969_928_G1_1,25 11
aug01_11_0_53969_928_G1_2,25 11
aug01_11_0_22978_263_E4_1,25 11
aug01_11_0_22978_263_E4_2,25 11
aug01_11_0_22978_264_E4_2,25 11
aug01_11_0_22978_264_E4_1,25 11
aug01_11_0_22978_277_E4_1,25 11
aug01_11_0_22978_277_E4_2,25 11
aug01_11_0_40676_418_D12_2,11
aug01_11_0_40676_418_D12_4,11
aug01_11_0_40676_429_D12_1,11
aug01_11_0_40676_429_D12_2,11
aug01_11_0_28543_291_G8_1,25 11 0
aug01_11_0_28543_291_G8_2,25 11 0
aug01_11_0_28543_254_G8_2,25 11 0
aug01_11_0_28543_254_G8_1,25 11 0
aug01_11_0_28543_546_G8_1,25 11 0
aug01_11_0_28543_546_G8_2,25 11 0
aug01_11_0_28544_511_B7_1,25 11 0
aug01_11_0_28544_511_B7_2,25 11 0
aug01_11_0_28544_497_B7_1,25 11 0
aug01_11_0_28544_497_B7_2,25 11 0
aug01_11_0_29286_271_E11_2,11
aug01_11_0_29286_271_E11_1,11
aug01_11_0_29286_272_E11_2,11
aug01_11_0_29286_272_E11_1,11
aug01_11_0_29286_270_E11_2,11
aug01_11_0_29286_270_E11_1,11
aug01_11_0_44150_847_C4_1,12 25 11
aug01_11_0_44150_847_C4_2,12 25 11
aug01_11_0_44150_742_D11_1,12 25 11
aug01_11_0_44150_742_D11_2,12 25 11
aug01_11_0_44150_692_E7_1,12 25 11
aug01_11_0_44150_692_E7_2,12 25 11
aug01_11_0_131_674_D4_4,11
aug01_11_0_131_674_D4_5,11
aug01_11_0_131_668_D4_1,11
aug01_11_0_131_668_D4_5,11
aug01_11_0_131_665_D4_1,11
aug01_11_0_131_665_D4_2,11
aug01_11_0_34881_1576_E1_2,11
aug01_11_0_34881_1576_E1_5,11
aug01_11_0_2465_1462_C1_1,11
aug01_11_0_2465_1462_C1_3,11
aug01_11_0_2465_1383_C2_1,11
aug01_11_0_2465_1383_C2_3,11
aug01_11_0_23910_1320_G5_6,11 0
aug01_11_0_23910_1320_G5_7,11 0
aug01_11_0_24554_1320_E5_3,11 0
aug01_11_0_24554_1320_E5_4,11 0
aug01_11_0_30877_900_F10_1,11
aug01_11_0_30877_900_F10_2,11
aug01_11_0_30877_786_D12_1,11
aug01_11_0_30877_786_D12_2,11
aug01_11_0_30877_781_D12_1,11
aug01_11_0_30877_781_D12_2,11
aug01_11_0_69771_1720_H1_12_cr580515b0a45d2,11
aug01_11_0_69771_1720_H1_18_cr580515ba787db,11
aug01_11_0_69771_1343_B9_3,11
aug01_11_0_69771_1343_B9_6,11
aug01_11_0_69771_1347_B9_3,11
aug01_11_0_69771_1347_B9_4,11
aug01_11_0_59975_1153_B9_3,11
aug01_11_0_59975_1153_B9_5,11
aug01_11_0_59975_1118_B9_3,11
aug01_11_0_59975_1118_B9_5,11
aug01_11_0_27748_1550_A8_2,11 0
aug01_11_0_27748_1550_A8_3,11 0
aug01_11_0_27748_1486_A7_1,11 0
aug01_11_0_27748_1486_A7_2,11 0
aug01_11_0_27748_1496_A7_2,11 0
aug01_11_0_27748_1496_A7_3,11 0
aug01_11_0_74630_1550_F7_4,11 0
aug01_11_0_74630_1550_F7_7,11 0
aug01_11_0_74630_1486_C8_1,11 0
aug01_11_0_74630_1486_C8_2,11 0
aug01_11_0_74630_1496_C8_1,11 0
aug01_11_0_74630_1496_C8_6,11 0
aug01_11_0_6299_69_H1_1,25 7 11
aug01_11_0_6299_69_H1_2,25 7 11
aug01_11_0_6299_91_H1_1,25 7 11
aug01_11_0_6299_91_H1_2,25 7 11
aug01_11_0_6299_68_H1_1,25 7 11
aug01_11_0_6299_68_H1_2,25 7 11
aug01_11_0_17730_1503_C1_2,11
aug01_11_0_17730_1503_C1_3,11
aug01_11_0_17730_1637_C5_33,11
aug01_11_0_17730_1637_C5_35,11
aug01_11_0_77682_1704_F7_12_cr58ac2e36eee2d,11
aug01_11_0_77682_1704_F7_26_cr58ac2e49271d6,11
aug01_11_0_31784_326_C8_1,11
aug01_11_0_31784_326_C8_2,11
aug01_11_0_31784_321_C8_1,11
aug01_11_0_31784_321_C8_2,11
aug01_11_0_31784_323_C8_4,11
aug01_11_0_31784_323_C8_5,11
aug01_11_0_52515_1416_E6_1,11
aug01_11_0_52515_1416_E6_2,11
aug01_11_0_52515_1361_D3_1,11
aug01_11_0_52515_1361_D3_3,11
aug01_11_0_52515_1366_D3_3,11
aug01_11_0_52515_1366_D3_5,11
aug01_11_0_13816_138_F7_1,25 11 2
aug01_11_0_13816_138_F7_2,25 11 2
aug01_11_0_13816_139_F7_1,25 11 2
aug01_11_0_13816_139_F7_2,25 11 2
aug01_11_0_13816_166_F7_1,25 11 2
aug01_11_0_13816_166_F7_2,25 11 2
aug01_11_0_15622_125_D10_1,25 11 2
aug01_11_0_15622_125_D10_2,25 11 2
aug01_11_0_15622_126_D10_1,25 11 2
aug01_11_0_15622_126_D10_2,25 11 2
aug01_11_0_15622_165_D10_1,25 11 2
aug01_11_0_15622_165_D10_2,25 11 2
aug01_11_0_18803_1161_A10_2,11
aug01_11_0_18803_1161_A10_3,11
aug01_11_0_23304_237_G9_1,7 11
aug01_11_0_23304_237_G9_2,7 11
aug01_11_0_23304_268_G9_1,7 11
aug01_11_0_23304_268_G9_2,7 11
aug01_11_0_23304_236_G9_1,7 11
aug01_11_0_23304_236_G9_2,7 11
aug01_11_0_63607_1227_E3_4,11 2
aug01_11_0_63607_1227_E3_6,11 2
aug01_11_0_63607_1743_E6_8_cr57ff82666dc4f,11 2
aug01_11_0_63607_1743_E6_18_cr57ff827006824,11 2
aug01_11_0_63607_1271_E3_1,11 2
aug01_11_0_63607_1271_E3_2,11 2
aug01_11_0_51159_1372_D9_2,11
aug01_11_0_51159_1372_D9_3,11
aug01_11_0_51159_1370_D9_2,11
aug01_11_0_51159_1370_D9_3,11
aug01_11_0_19337_369_C6_1,11 14 21
aug01_11_0_19337_369_C6_2,11 14 21
aug01_11_0_19337_365_C6_1,11 14 21
aug01_11_0_19337_365_C6_2,11 14 21
aug01_11_0_19337_364_C6_1,11 14 21
aug01_11_0_19337_364_C6_6,11 14 21
aug01_11_0_39374_523_H8_1,11 0
aug01_11_0_39374_523_H8_2,11 0
aug01_11_0_39374_517_H8_1,11 0
aug01_11_0_39374_517_H8_2,11 0
aug01_11_0_39374_520_H8_1,11 0
aug01_11_0_39374_520_H8_2,11 0
aug01_11_0_45094_562_B12_1,11 0
aug01_11_0_45094_562_B12_4,11 0
aug01_11_0_45094_575_B12_2,11 0
aug01_11_0_45094_575_B12_3,11 0
aug01_11_0_45094_568_B12_1,11 0
aug01_11_0_45094_568_B12_3,11 0
aug01_11_0_25967_609_B7_1,25 13 11
aug01_11_0_25967_609_B7_2,25 13 11
aug01_11_0_25967_607_B7_1,25 13 11
aug01_11_0_25967_607_B7_2,25 13 11
aug01_11_0_25967_604_B7_1,25 13 11
aug01_11_0_25967_604_B7_2,25 13 11
aug01_11_0_29906_335_A9_5,25 13 11
aug01_11_0_29906_335_A9_6,25 13 11
aug01_11_0_29906_322_A9_1,25 13 11
aug01_11_0_29906_322_A9_2,25 13 11
aug01_11_0_29906_327_A9_7,25 13 11
aug01_11_0_29906_327_A9_9,25 13 11
aug01_11_0_30604_1790_A4_1,25 11
aug01_11_0_30604_1790_A4_2,25 11
aug01_11_0_24792_261_B7_1,25 11
aug01_11_0_24792_261_B7_2,25 11
aug01_11_0_24792_224_B7_1,25 11
aug01_11_0_24792_224_B7_2,25 11
aug01_11_0_46817_589_G9_1,11 0
aug01_11_0_46817_589_G9_2,11 0
aug01_11_0_46817_573_G9_4,11 0
aug01_11_0_46817_573_G9_5,11 0
aug01_11_0_46817_709_G9_1,11 0
aug01_11_0_46817_709_G9_2,11 0
aug01_11_0_37853_421_G3_2,11
aug01_11_0_37853_421_G3_3,11
aug01_11_0_36502_425_B4_1,11
aug01_11_0_36502_425_B4_3,11
aug01_11_0_36502_421_B4_1,11
aug01_11_0_36502_421_B4_2,11
aug01_11_0_41878_1081_A12_1,11 1 0
aug01_11_0_41878_1081_A12_2,11 1 0
aug01_11_0_41878_492_E8_3,11 1 0
aug01_11_0_41878_492_E8_4,11 1 0
aug01_11_0_54565_870_B1_1,11 2
aug01_11_0_54565_870_B1_2,11 2
aug01_11_0_54565_867_E11_1,11 2
aug01_11_0_54565_867_E11_2,11 2
aug01_11_0_54565_872_B1_1,11 2
aug01_11_0_54565_872_B1_2,11 2
aug01_11_0_56819_962_H9_1,11 2
aug01_11_0_56819_962_H9_2,11 2
aug01_11_0_56819_970_H9_2,11 2
aug01_11_0_56819_970_H9_3,11 2
aug01_11_0_36870_423_A12_1,11 0
aug01_11_0_36870_423_A12_2,11 0
aug01_11_0_36870_422_A12_1,11 0
aug01_11_0_36870_422_A12_2,11 0
aug01_11_0_36870_426_A12_1,11 0
aug01_11_0_36870_426_A12_2,11 0
aug01_11_0_15306_1386_F9_1,11
aug01_11_0_15306_1386_F9_2,11
aug01_11_0_15306_111_C9_1,11
aug01_11_0_15306_111_C9_2,11
aug01_11_0_23954_196_F4_2,25 11 0
aug01_11_0_23954_196_F4_1,25 11 0
aug01_11_0_23954_197_F4_1,25 11 0
aug01_11_0_23954_197_F4_2,25 11 0
aug01_11_0_23954_195_F4_1,25 11 0
aug01_11_0_23954_195_F4_2,25 11 0
aug01_11_0_24626_1124_D3_1,25 11 0
aug01_11_0_24626_1124_D3_2,25 11 0
aug01_11_0_24626_241_F6_1,25 11 0
aug01_11_0_24626_241_F6_2,25 11 0
aug01_11_0_24626_239_F6_1,25 11 0
aug01_11_0_24626_239_F6_2,25 11 0
aug01_11_0_31046_373_F6_1,25 11 2
aug01_11_0_31046_373_F6_2,25 11 2
aug01_11_0_31046_1128_D9_1,25 11 2
aug01_11_0_31046_1128_D9_2,25 11 2
aug01_11_0_31046_366_F6_1,25 11 2
aug01_11_0_31046_366_F6_2,25 11 2
aug01_11_0_23034_369_H8_1,19 11
aug01_11_0_23034_369_H8_2,19 11
aug01_11_0_23034_365_H8_1,19 11
aug01_11_0_23034_365_H8_2,19 11
aug01_11_0_23034_364_H8_1,19 11
aug01_11_0_23034_364_H8_2,19 11
aug01_11_0_59479_1011_D9_2,11
aug01_11_0_59479_1011_D9_4,11
aug01_11_0_59479_1790_D3_1,11
aug01_11_0_59479_1790_D3_5,11
aug01_11_0_59479_1006_D9_1,11
aug01_11_0_59479_1006_D9_2,11
aug01_11_0_31364_326_D6_1,11 23
aug01_11_0_31364_326_D6_2,11 23
aug01_11_0_31364_1368_C12_3,11 23
aug01_11_0_31364_1368_C12_5,11 23
aug01_11_0_31364_321_D6_1,11 23
aug01_11_0_31364_321_D6_2,11 23
aug01_11_0_23040_1660_C10_1,11
aug01_11_0_23040_1660_C10_5,11
aug01_11_0_58236_1784_F3_1,11
aug01_11_0_58236_1784_F3_2,11
aug01_11_0_58236_1609_B8_1,11
aug01_11_0_58236_1609_B8_2,11
aug01_11_0_58236_1634_B8_1,11
aug01_11_0_58236_1634_B8_2,11
aug01_11_0_77408_1640_F2_3,11
aug01_11_0_77408_1640_F2_4,11
aug01_11_0_45002_591_C6_1,11
aug01_11_0_45002_591_C6_2,11
aug01_11_0_45002_581_C6_1,11
aug01_11_0_45002_581_C6_2,11
aug01_11_0_45002_579_C6_1,11
aug01_11_0_45002_579_C6_4,11
