Id,Target
723_D3_1_classes_2_0,2 0
1385_B10_5_classes_22_0,22 0
30_G2_2_classes_25_22,25 22
421_E10_2_classes_25_23_2,25 23 2
808_D9_2_classes_25_22_18,25 22 18
170_C4_4_classes_4,4
234_A7_2_classes_4,4
214_F5_1_classes_25_21,25 21
123_B8_1_classes_23,23
528_E7_1_classes_4,4
7_B5_2_classes_25_5_0,25 5 0
1373_C8_3_classes_25_22_5_0,25 22 5 0
738_D2_2_classes_5,5
1747_C10_27_cr58063845da0fd_classes_2,2
1043_F9_4_classes_25_7_0,25 7 0
1641_G3_3_classes_21_0,21 0
1772_F9_7_classes_25_17,25 17
991_D3_5_classes_22_21_7_4,22 21 7 4
658_B2_5_classes_23,23
690_F9_1_classes_25_7_0,25 7 0
73_E9_1_classes_23,23
522_A2_2_classes_25_21_13,25 21 13
1227_D9_2_classes_22_19,22 19
283_D8_1_classes_14,14
220_D11_2_classes_21_19_13,21 19 13
867_E2_1_classes_4,4
1105_F10_2_classes_16_0,16 0
1772_B2_6_classes_25_18_4,25 18 4
402_A7_2_classes_7_4,7 4
437_E3_1_classes_4,4
778_H9_5_classes_23,23
120_D5_1_classes_21,21
1164_G10_2_classes_7,7
556_F8_1_classes_25_22,25 22
850_C4_3_classes_11,11
1593_E5_1_classes_7,7
750_G11_1_classes_25_23_0,25 23 0
fp18_B7_1_classes_6,6
161_A9_1_classes_4,4
1431_F10_2_classes_21_0,21 0
249_E6_1_classes_25_21,25 21
1411_B7_6_classes_22,22
412_C6_1_classes_21,21
16_B8_2_classes_2_0,2 0
264_A2_2_classes_25_21_4,25 21 4
194_C10_2_classes_21,21
903_C10_2_classes_2,2
1527_E4_5_classes_21,21
793_C6_1_classes_19,19
1357_A7_3_classes_21_2_0,21 2 0
224_H11_1_classes_21,21
1233_E4_7_classes_25_21,25 21
632_D4_2_classes_25_21,25 21
24_H10_1_classes_23,23
868_G5_4_classes_1_0,1 0
413_G3_1_classes_23,23
932_F5_5_classes_7,7
1149_C1_6_classes_25_7,25 7
1291_C2_3_classes_23,23
557_F4_2_classes_25_4,25 4
274_B4_1_classes_25_21,25 21
1368_A5_5_classes_21_12,21 12
300_G3_8_classes_25_6_2,25 6 2
172_F10_1_classes_21_7,21 7
819_D1_2_classes_3,3
263_F6_1_classes_25_22_21,25 22 21
666_G5_1_classes_23,23
1116_D5_2_classes_23_2_0,23 2 0
568_D8_2_classes_2,2
487_H10_3_classes_21,21
914_E5_5_classes_16_7,16 7
1779_G1_2_classes_26_21,26 21
990_A3_1_classes_23_2_0,23 2 0
1453_D7_3_classes_5_0,5 0
71_D3_21_classes_7,7
166_D12_1_classes_1,1
1350_A2_7_classes_25_21,25 21
1106_G4_2_classes_21,21
377_C12_4_classes_23_2,23 2
1015_E8_2_classes_25_21,25 21
1714_H5_2_classes_23,23
151_G7_1_classes_21_7,21 7
154_H1_2_classes_23,23
190_G9_1_classes_25_19,25 19
1392_F8_1_classes_2,2
473_A7_4_classes_25_21_0,25 21 0
704_B12_1_classes_14_0,14 0
504_C3_1_classes_2,2
912_E10_2_classes_5,5
274_E6_2_classes_25_23_2,25 23 2
1754_E12_3_cr57f4e5ee132a7_classes_23,23
104_C12_2_classes_25_23_0,25 23 0
1493_A12_1_classes_21,21
166_F9_2_classes_25_13,25 13
824_C1_2_classes_23,23
465_B12_2_classes_7_0,7 0
1199_D4_5_classes_23_0,23 0
1487_G6_2_classes_23,23
1262_D10_1_classes_21,21
883_A8_2_classes_25_7,25 7
194_A7_1_classes_25_23,25 23
755_B5_2_classes_7,7
1616_H3_6_classes_23,23
326_H5_1_classes_2_0,2 0
1656_F8_3_classes_7,7
1291_D2_4_classes_2,2
688_B7_6_classes_1,1
582_F2_1_classes_23_0,23 0
747_H3_1_classes_7,7
209_B7_1_classes_21_18,21 18
151_E2_1_classes_25_4,25 4
1294_C3_3_classes_7,7
809_C6_1_classes_7,7
484_A3_2_classes_11_0,11 0
399_G5_2_classes_25_21_0,25 21 0
793_C4_1_classes_2,2
1442_E2_6_classes_2_0,2 0
847_H4_1_classes_25_2,25 2
13_D12_1_classes_19_0,19 0
1790_H3_4_classes_21_7,21 7
502_H1_2_classes_25_21,25 21
1524_D1_5_classes_25_2_0,25 2 0
527_C1_1_classes_4,4
631_G7_4_classes_25_21,25 21
688_C7_1_classes_7_0,7 0
779_A5_4_classes_6,6
31_A12_1_classes_23,23
222_H9_1_classes_25_1_0,25 1 0
1409_C10_1_classes_25_1_0,25 1 0
1009_F10_1_classes_7_0,7 0
1396_G8_6_classes_24_0,24 0
626_G4_1_classes_25_21,25 21
127_H9_1_classes_25_2_0,25 2 0
152_H4_2_classes_23,23
1208_A1_2_classes_16_0,16 0
798_G11_2_classes_4,4
740_B12_4_classes_1,1
103_C12_2_classes_25_23_0,25 23 0
1585_D1_5_classes_21,21
418_B11_1_classes_23_21_13_0,23 21 13 0
983_A12_1_classes_7,7
159_F6_2_classes_25_21,25 21
105_B9_1_classes_19,19
1410_A10_5_classes_25_6_3_0,25 6 3 0
620_E11_4_classes_3_0,3 0
1349_C4_8_classes_21,21
257_A4_1_classes_21_12,21 12
7_C11_1_classes_2_0,2 0
613_D6_1_classes_21_13,21 13
1752_D8_18_cr5804e7c779268_classes_6,6
1402_H1_9_classes_2_0,2 0
1516_A4_3_classes_25_23,25 23
1034_G8_2_classes_23_2_0,23 2 0
1503_C11_2_classes_4_2,4 2
494_E6_1_classes_25_23_21,25 23 21
194_A10_2_classes_2,2
1742_D4_27_cr58049332516fc_classes_6,6
835_E1_2_classes_4,4
271_G6_1_classes_23,23
88_B11_2_classes_23,23
1754_D11_12_cr57f3d05b26253_classes_22_21_12,22 21 12
340_G7_3_classes_23,23
1082_G9_3_classes_2,2
1313_C10_2_classes_14,14
62_F9_1_classes_25_12,25 12
22_F7_2_classes_25_14_0,25 14 0
92_B10_2_classes_2,2
90_G3_2_classes_21,21
1487_E1_3_classes_2_0,2 0
996_A4_4_classes_23,23
1715_D1_19_cr57fd0642ae70b_classes_25_21,25 21
1208_C8_1_classes_7,7
154_A10_2_classes_25_21,25 21
467_E8_6_classes_25_21,25 21
800_D11_1_classes_7,7
473_H5_9_classes_25_21,25 21
1544_D8_6_classes_6,6
1418_E3_4_classes_25_4,25 4
1158_C3_3_classes_7,7
1364_A6_2_classes_19_0,19 0
404_H3_1_classes_19_0,19 0
2_H2_1_classes_21_6,21 6
613_B3_4_classes_23,23
546_H11_2_classes_25_2,25 2
1363_E2_2_classes_4_0,4 0
340_G8_1_classes_25_21_7,25 21 7
43_A9_1_classes_25_5_0,25 5 0
764_H11_2_classes_7_3_0,7 3 0
42_A9_1_classes_25_5_0,25 5 0
738_B6_2_classes_25_21_0,25 21 0
1154_G6_1_classes_19,19
923_D1_2_classes_25_7_0,25 7 0
1226_G3_1_classes_4_0,4 0
411_E12_3_classes_1,1
165_B4_2_classes_25_5_0,25 5 0
484_D12_2_classes_14,14
2_F5_1_classes_25_18_0,25 18 0
1004_G9_1_classes_21_12,21 12
460_G10_4_classes_25_5_0,25 5 0
1338_D2_1_classes_2_0,2 0
955_D8_1_classes_19_0,19 0
1540_E2_3_classes_23,23
505_F8_1_classes_1_0,1 0
1790_C1_4_classes_7_0,7 0
115_B3_1_classes_23_0,23 0
727_F8_1_classes_19_0,19 0
192_B10_2_classes_23,23
1734_E6_3_classes_7_0,7 0
394_G8_2_classes_4,4
464_H4_1_classes_7_0,7 0
659_C2_1_classes_7,7
493_H1_1_classes_25_21,25 21
127_A3_1_classes_21,21
858_H7_3_classes_23,23
603_D3_2_classes_5,5
1515_A7_1_classes_25_21,25 21
1150_E6_2_classes_2_0,2 0
492_D11_2_classes_25_21,25 21
857_G9_3_classes_7,7
1183_F1_1_classes_25_21_0,25 21 0
1576_H10_4_classes_7,7
855_G7_1_classes_7,7
509_C5_1_classes_2_0,2 0
1271_G8_2_classes_23_0,23 0
1153_G12_1_classes_2_0,2 0
1165_C9_2_classes_2_0,2 0
820_E11_2_classes_25_21,25 21
1178_E11_2_classes_7,7
518_H6_1_classes_7,7
1586_D4_1_classes_6_0,6 0
765_E3_2_classes_23,23
913_E6_2_classes_2,2
115_B3_2_classes_23_0,23 0
48_G2_2_classes_25_21,25 21
1080_F9_2_classes_25_21_1,25 21 1
169_D12_2_classes_21,21
192_E2_2_classes_18_0,18 0
94_B2_2_classes_23_0,23 0
226_F8_2_classes_25_12,25 12
434_G7_1_classes_2_0,2 0
385_G2_1_classes_25_21_0,25 21 0
332_C7_3_classes_23,23
711_D5_1_classes_4,4
1132_C9_1_classes_21_0,21 0
139_A4_1_classes_23,23
1143_G4_3_classes_22_7_0,22 7 0
1744_B11_4_cr57fe288b4bc26_classes_6,6
700_C3_6_classes_21,21
1568_A1_7_classes_21_2,21 2
1141_D9_1_classes_2_0,2 0
846_F11_1_classes_23,23
405_H7_2_classes_7_4,7 4
335_A3_2_classes_2_0,2 0
696_H1_2_classes_21,21
1752_B1_23_cr5804bf3f0b32e_classes_21,21
475_H6_2_classes_22,22
1747_H3_6_cr58063a4019af8_classes_2,2
824_A7_3_classes_7,7
1747_B2_23_cr58062cd596cb0_classes_23,23
376_G10_1_classes_23,23
1537_D8_2_classes_21_7,21 7
753_B10_1_classes_2_0,2 0
1036_A6_2_classes_25_22,25 22
1198_D5_2_classes_5_0,5 0
154_A10_1_classes_25_21,25 21
721_B2_5_classes_14,14
593_A3_1_classes_25_23_0,25 23 0
405_H1_2_classes_25_21,25 21
1723_D6_28_cr57eab4e82b568_classes_14,14
405_C8_1_classes_25_21,25 21
33_G2_1_classes_25_5_0,25 5 0
211_B7_2_classes_18,18
520_F4_3_classes_25_4,25 4
197_D3_2_classes_23,23
967_D7_1_classes_4,4
1247_G6_3_classes_7,7
595_H5_2_classes_4,4
52_H5_2_classes_23,23
274_H5_2_classes_19,19
896_A3_2_classes_4,4
2_A8_1_classes_23,23
187_G1_2_classes_21,21
110_A9_1_classes_7,7
450_C7_1_classes_1,1
758_F7_1_classes_21,21
808_F1_7_classes_21,21
239_A2_2_classes_23,23
272_E5_2_classes_25_21,25 21
1080_A3_2_classes_7_2,7 2
132_F6_1_classes_25_5_0,25 5 0
219_A8_3_classes_23_18,23 18
199_F5_2_classes_23_0,23 0
242_F9_1_classes_25_21_0,25 21 0
752_E9_4_classes_19,19
113_A9_2_classes_4,4
410_C9_1_classes_25_3_0,25 3 0
1568_F2_2_classes_6,6
1760_F8_3_cr594b88c622c8c_classes_21,21
957_G12_1_classes_22,22
638_B12_3_classes_12_0,12 0
1601_E2_2_classes_21,21
882_B7_3_classes_25_5_0,25 5 0
485_H4_2_classes_2,2
218_A4_2_classes_7,7
58_A12_1_classes_23,23
1550_B1_5_classes_21,21
487_C5_2_classes_25_21,25 21
1017_E3_2_classes_25_21_0,25 21 0
10_E4_2_classes_25_21,25 21
627_H8_1_classes_25_5_0,25 5 0
1400_A11_2_classes_2,2
1772_H1_3_classes_18_17_16_0,18 17 16 0
1349_H8_3_classes_7,7
592_E10_3_classes_7,7
31_A5_1_classes_21,21
881_F6_2_classes_25_21,25 21
441_D9_3_classes_2_0,2 0
215_B12_2_classes_23,23
611_B4_2_classes_25_4,25 4
254_F8_2_classes_10_9,10 9
872_D10_1_classes_5_0,5 0
1579_E5_1_classes_21_0,21 0
504_B8_3_classes_4,4
926_G11_2_classes_2_0,2 0
1209_C10_2_classes_23,23
1230_B1_1_classes_25_1_0,25 1 0
165_G10_1_classes_25_13_12,25 13 12
556_C1_5_classes_25_22_16,25 22 16
798_D12_1_classes_23,23
87_B12_1_classes_6,6
249_G10_1_classes_25_21,25 21
222_F4_1_classes_25_18,25 18
1137_H7_1_classes_1_0,1 0
1013_B8_1_classes_1_0,1 0
1070_E6_3_classes_21_4,21 4
27_C8_2_classes_25_7,25 7
321_E3_1_classes_25_5_0,25 5 0
947_H1_1_classes_25_21,25 21
222_C8_4_classes_23,23
1625_E5_2_classes_21,21
1244_D9_11_classes_2_0,2 0
1576_A7_1_classes_21,21
1070_A9_1_classes_19,19
696_A9_1_classes_7_0,7 0
1540_G6_3_classes_21,21
907_D7_1_classes_21,21
771_C3_3_classes_3,3
5_A5_2_classes_25_4,25 4
1265_H3_4_classes_25_6,25 6
726_E8_2_classes_21_0,21 0
794_H1_1_classes_23_0,23 0
1453_H7_1_classes_21,21
116_B3_2_classes_23_0,23 0
1216_D6_1_classes_2,2
46_D12_1_classes_21,21
611_H9_1_classes_25_5_0,25 5 0
1433_G7_1_classes_23,23
1335_A12_10_classes_7_2,7 2
1405_E1_1_classes_7,7
1154_D10_1_classes_6,6
581_G4_2_classes_25_23_0,25 23 0
248_G9_2_classes_23,23
58_D9_2_classes_25_21,25 21
932_A12_2_classes_25_4,25 4
129_A3_1_classes_21,21
721_A8_4_classes_1,1
1515_A10_1_classes_23,23
550_C9_1_classes_23,23
323_A12_2_classes_25_21_0,25 21 0
1231_F6_2_classes_23,23
69_E5_1_classes_26_0,26 0
427_B12_1_classes_25_21,25 21
169_F9_1_classes_25_21,25 21
246_C10_2_classes_25_21_5_0,25 21 5 0
63_E5_2_classes_23,23
1497_D5_4_classes_25_2,25 2
1761_F11_4_classes_6,6
234_B7_1_classes_4_1,4 1
1650_B6_47_cr57eb88b0cdd90_classes_3,3
215_D6_2_classes_5,5
748_C4_2_classes_4,4
1211_G5_3_classes_26,26
1476_G10_2_classes_25_23,25 23
87_F8_2_classes_23,23
240_C2_1_classes_3,3
121_E11_1_classes_5_0,5 0
326_D10_2_classes_4,4
631_G10_3_classes_2,2
1152_G10_4_classes_2_0,2 0
182_D1_1_classes_7,7
1021_H6_1_classes_5_0,5 0
473_E2_3_classes_25_21_0,25 21 0
580_B2_2_classes_14,14
1218_G7_1_classes_21,21
942_D8_1_classes_19_0,19 0
639_F8_2_classes_25_21,25 21
365_D5_2_classes_23_0,23 0
505_C3_3_classes_2_0,2 0
185_E12_2_classes_14,14
376_C12_2_classes_25_19,25 19
1767_A9_21_cr594ba41cd730c_classes_6,6
419_D8_1_classes_25_5,25 5
468_H10_2_classes_23,23
1729_A6_2_classes_6,6
723_B5_1_classes_25_1,25 1
498_C11_1_classes_14,14
1235_D12_1_classes_5,5
94_E11_1_classes_7,7
371_C6_2_classes_25_19_0,25 19 0
1288_C5_5_classes_25_19_0,25 19 0
1412_E6_2_classes_3,3
767_A6_2_classes_25_2_0,25 2 0
1472_G10_6_classes_12,12
574_C4_2_classes_16,16
1219_G7_3_classes_23,23
1668_E7_1_classes_7,7
635_H9_5_classes_22_21,22 21
962_G11_4_classes_25_22_1_0,25 22 1 0
403_D10_3_classes_23_0,23 0
1595_E9_2_classes_21_2_0,21 2 0
189_G2_1_classes_8,8
812_A11_1_classes_25_23_12,25 23 12
751_E12_6_classes_6_2,6 2
807_G10_3_classes_14,14
1635_D3_33_classes_23,23
30_A6_2_classes_18_0,18 0
1366_E12_3_classes_23_0,23 0
602_G11_3_classes_23,23
1347_G8_2_classes_2_0,2 0
1244_D11_2_classes_19,19
1148_G5_1_classes_22_0,22 0
10_C4_1_classes_25_21,25 21
1186_C6_3_classes_2_0,2 0
816_E1_2_classes_7,7
1192_A4_2_classes_2,2
48_E7_1_classes_23,23
104_B7_1_classes_23,23
1198_D1_5_classes_2_0,2 0
568_D8_1_classes_2,2
154_C1_1_classes_24_11,24 11
550_D11_1_classes_21_19_12,21 19 12
456_H6_1_classes_25_21_0,25 21 0
1606_G3_1_classes_1,1
281_C2_1_classes_7,7
1163_A8_2_classes_23,23
622_C6_3_classes_21,21
1660_G5_1_classes_21,21
412_G10_1_classes_25_21,25 21
1149_G8_1_classes_23,23
1377_G12_6_classes_2_0,2 0
16_D12_2_classes_19_0,19 0
1616_G9_5_classes_7,7
813_C6_3_classes_25_21_0,25 21 0
713_H1_1_classes_2,2
23_C1_2_classes_20_6,20 6
1544_D8_2_classes_6,6
376_A2_2_classes_8,8
268_F5_2_classes_2,2
1061_D10_3_classes_16,16
798_D7_4_classes_19,19
1395_E6_2_classes_6,6
757_E5_1_classes_3_0,3 0
945_G7_1_classes_14,14
200_E1_2_classes_25_3,25 3
19_B5_1_classes_1,1
1688_F7_18_cr57f3f010b7623_classes_23,23
488_B9_2_classes_2_0,2 0
899_F9_1_classes_4,4
905_F11_6_classes_4,4
428_G6_1_classes_25_4,25 4
57_A5_2_classes_25_2_0,25 2 0
1685_F7_1_classes_23,23
443_B12_1_classes_3_0,3 0
13_G12_1_classes_25_7_0,25 7 0
791_A10_3_classes_4,4
1566_C10_1_classes_23,23
776_F9_2_classes_4,4
22_C1_1_classes_1,1
3_F5_1_classes_25_18_0,25 18 0
494_C10_2_classes_25_21_0,25 21 0
200_A2_2_classes_25_21,25 21
668_G12_4_classes_23,23
826_E9_4_classes_2,2
787_C2_2_classes_21,21
417_A3_1_classes_25_7_0,25 7 0
1102_D10_1_classes_16_0,16 0
57_D9_1_classes_25_21,25 21
612_C5_4_classes_23_5,23 5
433_C11_3_classes_21_2_0,21 2 0
1561_G9_1_classes_24_0,24 0
769_A4_6_classes_8_3,8 3
277_B12_1_classes_23_0,23 0
555_C4_2_classes_7,7
474_D9_1_classes_7,7
470_F1_2_classes_3,3
471_F10_1_classes_2,2
637_A3_2_classes_18,18
24_F6_1_classes_2_0,2 0
1339_B2_1_classes_23,23
517_H8_2_classes_11_0,11 0
454_F2_3_classes_21,21
221_F4_2_classes_19,19
1737_A2_13_cr580630fa78ee5_classes_7,7
291_C4_2_classes_25_21_0,25 21 0
9_C1_2_classes_4,4
222_F4_2_classes_25_18,25 18
834_F8_1_classes_23,23
793_D7_2_classes_25_7,25 7
40_F8_1_classes_21_0,21 0
82_A6_2_classes_25_18_0,25 18 0
1625_E11_1_classes_23,23
172_B6_2_classes_25_7,25 7
232_D10_2_classes_6,6
1450_E2_6_classes_4,4
875_G3_2_classes_4,4
168_H5_2_classes_7,7
735_C1_1_classes_5_0,5 0
191_A11_2_classes_23_14,23 14
477_E10_2_classes_25_21_4,25 21 4
1218_A6_5_classes_21,21
3_G7_2_classes_23,23
831_C4_1_classes_25_16,25 16
1509_D4_3_classes_7_0,7 0
374_A11_1_classes_25_2_0,25 2 0
542_A3_3_classes_4,4
1259_E6_1_classes_5_0,5 0
914_A12_1_classes_7,7
498_A10_2_classes_3,3
164_E7_2_classes_19_0,19 0
636_E11_3_classes_25_21,25 21
190_B6_1_classes_23,23
231_G8_2_classes_25_19_0,25 19 0
203_B6_2_classes_14,14
372_F5_1_classes_2_0,2 0
1374_E7_2_classes_25_21_5,25 21 5
202_B4_2_classes_6_0,6 0
319_A1_4_classes_7,7
830_H3_3_classes_21_2,21 2
474_A11_2_classes_23_0,23 0
423_B9_2_classes_5,5
1646_E4_7_classes_25_22,25 22
1013_F7_3_classes_2,2
909_A6_1_classes_2,2
460_G8_2_classes_7,7
967_C12_4_classes_6,6
1150_H10_1_classes_19_0,19 0
931_H5_3_classes_25_2_0,25 2 0
54_D11_1_classes_7,7
973_F9_1_classes_25_7_0,25 7 0
1751_G2_2_cr57fd24c6a75b7_classes_21_0,21 0
834_A8_6_classes_2_0,2 0
1034_H5_3_classes_2_0,2 0
1216_G2_7_classes_23,23
623_A8_2_classes_25_21,25 21
286_H6_2_classes_25_12,25 12
297_A8_2_classes_7,7
448_H11_2_classes_4,4
101_E4_1_classes_3_0,3 0
62_C4_2_classes_2,2
486_E10_1_classes_4,4
1717_E3_28_cr57f4fc6433293_classes_23,23
542_A10_1_classes_23,23
778_B4_6_classes_23,23
247_D7_2_classes_23_2,23 2
1556_F5_4_classes_1_0,1 0
49_C12_1_classes_6,6
1235_C6_1_classes_4,4
43_H10_1_classes_5,5
51_C3_2_classes_7,7
1385_B7_1_classes_21_0,21 0
376_A10_2_classes_25_6_2,25 6 2
604_G4_2_classes_3,3
206_B3_1_classes_7,7
555_D7_1_classes_2,2
590_G4_5_classes_7,7
1660_F3_2_classes_27_7,27 7
748_A9_1_classes_25_21_0,25 21 0
1606_G3_6_classes_1,1
476_H2_3_classes_1,1
449_G3_1_classes_2_0,2 0
39_A5_2_classes_23_2_0,23 2 0
723_A3_1_classes_23,23
1187_C4_2_classes_25_21,25 21
199_E9_2_classes_23,23
173_E4_1_classes_23,23
374_H2_1_classes_11_0,11 0
617_D10_3_classes_18,18
205_B6_1_classes_14,14
190_A10_1_classes_23,23
1105_G1_1_classes_3_0,3 0
954_F9_2_classes_25_4,25 4
1141_G4_2_classes_2_0,2 0
1034_C6_4_classes_2_0,2 0
1162_E2_1_classes_7,7
321_C8_1_classes_11,11
198_A12_1_classes_23,23
234_C10_2_classes_25_23_0,25 23 0
100_E4_1_classes_3_0,3 0
511_B5_1_classes_23,23
204_F3_2_classes_21_7,21 7
268_A2_1_classes_21_4,21 4
1421_G4_1_classes_14,14
47_H9_1_classes_25_3,25 3
1000_E1_2_classes_2,2
492_G3_1_classes_11,11
1271_D12_2_classes_4,4
931_C2_6_classes_25_21_0,25 21 0
197_B5_1_classes_14,14
1505_H9_2_classes_6,6
125_D12_2_classes_7_0,7 0
226_F1_2_classes_25_7_0,25 7 0
39_D9_2_classes_25_7_0,25 7 0
1366_C12_3_classes_25_23,25 23
479_G12_1_classes_2_0,2 0
1365_F3_1_classes_4,4
433_D9_1_classes_7_0,7 0
461_H6_3_classes_14_2,14 2
1149_B2_4_classes_7_2,7 2
623_C11_1_classes_21,21
1223_G9_1_classes_2_0,2 0
1522_H1_5_classes_19_5_0,19 5 0
165_A11_2_classes_7,7
465_E1_2_classes_25_1,25 1
1218_G4_1_classes_5_0,5 0
1717_C12_22_cr57f4e506a4ade_classes_23,23
606_C2_2_classes_24,24
823_A3_2_classes_14_7,14 7
701_B9_1_classes_21_13_0,21 13 0
620_C10_2_classes_2_0,2 0
607_D11_1_classes_7,7
1386_D12_4_classes_11,11
46_D12_2_classes_21,21
605_H3_1_classes_3_0,3 0
1245_B7_4_classes_7_0,7 0
1319_E6_2_classes_23_2_0,23 2 0
196_B5_1_classes_14,14
868_E3_1_classes_2_0,2 0
fp7_B7_1_classes_2,2
1364_D8_1_classes_4_0,4 0
34_C11_2_classes_23,23
94_E8_1_classes_23,23
77_H2_2_classes_25_21_7,25 21 7
1625_A6_2_classes_4,4
4_A4_2_classes_23,23
1702_B2_14_cr57ea95d8533de_classes_6,6
794_E4_5_classes_6,6
323_D2_3_classes_2_0,2 0
480_G7_1_classes_25_3_0,25 3 0
604_G1_1_classes_2,2
838_C3_5_classes_5_0,5 0
517_E6_2_classes_14,14
943_H4_2_classes_2,2
189_A11_1_classes_23_14,23 14
321_A12_4_classes_25_21_0,25 21 0
1712_C4_3_cr5804e5a4d2793_classes_2_0,2 0
1126_G3_6_classes_23,23
1781_H1_2_cr596dc97e76b35_classes_7_0,7 0
849_E10_1_classes_25_13_0,25 13 0
1046_F7_1_classes_7_0,7 0
197_C2_2_classes_23_0,23 0
844_E1_4_classes_4,4
240_C1_2_classes_25_7,25 7
404_H3_2_classes_19_0,19 0
721_F3_2_classes_25_5,25 5
727_E2_3_classes_7,7
809_E1_4_classes_23,23
300_G3_9_classes_25_6_2,25 6 2
20_F8_2_classes_25_21,25 21
30_H2_2_classes_25_22,25 22
699_A9_1_classes_12_0,12 0
1271_H10_1_classes_1,1
1353_E6_4_classes_25_21_0,25 21 0
1436_C11_4_classes_5_0,5 0
820_C3_1_classes_23,23
369_E8_3_classes_6,6
490_G4_1_classes_23,23
1161_F11_3_classes_7_0,7 0
1617_E5_1_classes_4,4
213_H1_1_classes_25_2,25 2
873_H6_2_classes_2,2
428_D9_2_classes_7_0,7 0
270_F5_2_classes_5,5
480_G7_2_classes_25_3_0,25 3 0
291_G5_4_classes_7_0,7 0
557_C3_1_classes_1_0,1 0
607_G5_2_classes_23,23
417_D9_1_classes_19_0,19 0
11_B6_2_classes_25_21,25 21
270_E6_4_classes_25_4,25 4
932_A12_1_classes_25_4,25 4
780_A8_2_classes_7,7
197_F8_1_classes_23,23
1524_F12_2_classes_21_7_0,21 7 0
442_A3_2_classes_25_4,25 4
1801_D11_10_cr59c2818f3c533_classes_7_5,7 5
1592_E4_3_classes_19_0,19 0
456_D12_2_classes_6,6
1625_A10_2_classes_21,21
404_C2_1_classes_3_0,3 0
1158_C3_4_classes_7,7
5_A4_1_classes_23,23
397_A12_1_classes_23,23
1113_B10_1_classes_2_0,2 0
373_G2_1_classes_25_21,25 21
232_E1_2_classes_25_21_12,25 21 12
1130_A3_1_classes_5_0,5 0
273_D5_4_classes_25_4_2,25 4 2
1252_G4_4_classes_23,23
1005_E8_4_classes_21,21
120_A12_1_classes_23,23
1076_F4_2_classes_21,21
75_H2_2_classes_21,21
1265_A12_1_classes_24,24
1412_E6_1_classes_3,3
465_C7_2_classes_21,21
602_D7_1_classes_25_21,25 21
1232_D4_3_classes_23_0,23 0
1381_A8_2_classes_7_2_0,7 2 0
405_A1_2_classes_25_2_0,25 2 0
1591_A3_1_classes_25_1_0,25 1 0
727_G3_5_classes_25_11,25 11
1112_A9_3_classes_12,12
581_C6_2_classes_11,11
1102_B5_1_classes_23,23
1544_A7_5_classes_21,21
1369_A12_4_classes_7_0,7 0
979_A11_6_classes_23,23
73_D5_2_classes_22_21,22 21
771_F7_2_classes_25_6_3,25 6 3
1331_H10_1_classes_25_7_0,25 7 0
188_H9_1_classes_25_2,25 2
448_A3_1_classes_23_0,23 0
212_B5_2_classes_4,4
942_H1_1_classes_25_23,25 23
602_G1_2_classes_23,23
510_A11_2_classes_23_0,23 0
634_H2_2_classes_25_14,25 14
1711_C5_5_classes_25_4,25 4
403_A3_1_classes_7_1,7 1
159_D10_1_classes_25_11,25 11
29_G2_1_classes_25_22,25 22
296_C4_2_classes_7_0,7 0
982_H5_3_classes_18_0,18 0
226_H11_1_classes_23_21,23 21
1277_H8_2_classes_5,5
467_G8_2_classes_25_7_0,25 7 0
572_F10_1_classes_23,23
484_A11_2_classes_25_23,25 23
126_B9_2_classes_25_2_0,25 2 0
97_C11_1_classes_6,6
1661_D8_3_classes_23,23
778_F7_2_classes_7_0,7 0
1509_H1_6_classes_2,2
1748_B1_21_cr5805cb2829fd8_classes_26_25,26 25
1350_H5_2_classes_21_0,21 0
1572_C7_4_classes_5,5
340_D2_3_classes_14_0,14 0
798_F1_1_classes_5_0,5 0
530_H1_5_classes_25_2,25 2
32_F9_2_classes_25_21,25 21
510_F4_4_classes_1,1
1245_A1_1_classes_2,2
622_F1_8_classes_8,8
470_A9_1_classes_23,23
954_E6_2_classes_25_23_0,25 23 0
23_C4_2_classes_20_6,20 6
437_G2_1_classes_18,18
1707_B3_32_classes_3_0,3 0
879_D12_4_classes_5_0,5 0
813_E4_1_classes_25_19,25 19
190_E4_2_classes_25_22,25 22
880_C12_2_classes_25_7,25 7
1201_D2_6_classes_18,18
402_C5_2_classes_23,23
1168_C5_3_classes_7,7
1176_C2_3_classes_14,14
399_D3_1_classes_25_21,25 21
761_A9_2_classes_21,21
1658_C5_4_classes_25_21_7,25 21 7
738_B9_2_classes_14,14
260_C10_1_classes_25_23_0,25 23 0
742_B1_2_classes_3_0,3 0
381_D10_3_classes_7_0,7 0
192_A9_2_classes_25_19,25 19
1704_B8_7_cr57d8445d770d4_classes_2_0,2 0
329_H5_5_classes_25_7_0,25 7 0
894_H1_2_classes_7,7
629_H10_3_classes_2,2
1137_F7_2_classes_3,3
492_D3_3_classes_23,23
247_B12_2_classes_4,4
218_D9_2_classes_14,14
48_A12_1_classes_25_7,25 7
436_B1_3_classes_25_22_0,25 22 0
563_E1_2_classes_4,4
782_G4_5_classes_25_7,25 7
197_G2_1_classes_25_21,25 21
155_B7_1_classes_25_19_0,25 19 0
59_B1_2_classes_25_16,25 16
517_F8_5_classes_25_12_0,25 12 0
782_E5_2_classes_2_0,2 0
