,file,fold
6997,../../../input/train_png/44fb0886-bbbd-11e8-b2ba-ac1f6b6435d0.png,2
6998,../../../input/train_png/a6ff76d0-bbb7-11e8-b2ba-ac1f6b6435d0.png,3
6999,../../../input/train_png/bafd16e4-bbb0-11e8-b2ba-ac1f6b6435d0.png,4
7000,../../../input/train_png/c1d2e4dc-bbc2-11e8-b2bc-ac1f6b6435d0.png,0
7001,../../../input/train_png/72e483d4-bbbe-11e8-b2ba-ac1f6b6435d0.png,1
7002,../../../input/train_png/2163ff58-bbbe-11e8-b2ba-ac1f6b6435d0.png,2
7003,../../../input/train_png/8d3d35da-bbbb-11e8-b2ba-ac1f6b6435d0.png,3
7004,../../../input/train_png/c859dc54-bbb6-11e8-b2ba-ac1f6b6435d0.png,4
7005,../../../input/train_png/ee4e1122-bbbc-11e8-b2ba-ac1f6b6435d0.png,0
7006,../../../input/train_png/108d5ed6-bbbe-11e8-b2ba-ac1f6b6435d0.png,1
7007,../../../input/train_png/58c3e7ae-bbac-11e8-b2ba-ac1f6b6435d0.png,2
7008,../../../input/train_png/31d4ca82-bbc0-11e8-b2bb-ac1f6b6435d0.png,3
7009,../../../input/train_png/1ddcf706-bbb7-11e8-b2ba-ac1f6b6435d0.png,4
7010,../../../input/train_png/923347c0-bbc3-11e8-b2bc-ac1f6b6435d0.png,0
7011,../../../input/train_png/839fa798-bbc4-11e8-b2bc-ac1f6b6435d0.png,1
7012,../../../input/train_png/ce1d3a68-bb99-11e8-b2b9-ac1f6b6435d0.png,2
7013,../../../input/train_png/45742f38-bbb6-11e8-b2ba-ac1f6b6435d0.png,3
7014,../../../input/train_png/9d494814-bbad-11e8-b2ba-ac1f6b6435d0.png,4
7015,../../../input/train_png/cf8d0c9c-bbae-11e8-b2ba-ac1f6b6435d0.png,0
7016,../../../input/train_png/c1a71a7e-bb99-11e8-b2b9-ac1f6b6435d0.png,1
7017,../../../input/train_png/49731fc8-bba1-11e8-b2b9-ac1f6b6435d0.png,2
7018,../../../input/train_png/e8e9995e-bbb2-11e8-b2ba-ac1f6b6435d0.png,3
7019,../../../input/train_png/076c5fe2-bbb3-11e8-b2ba-ac1f6b6435d0.png,4
7020,../../../input/train_png/9a2550ec-bbb7-11e8-b2ba-ac1f6b6435d0.png,0
7021,../../../input/train_png/2ddbcd2c-bb9d-11e8-b2b9-ac1f6b6435d0.png,1
7022,../../../input/train_png/e636c3ba-bb9b-11e8-b2b9-ac1f6b6435d0.png,2
7023,../../../input/train_png/f290a34c-bbb4-11e8-b2ba-ac1f6b6435d0.png,3
7024,../../../input/train_png/e01c18fa-bba9-11e8-b2ba-ac1f6b6435d0.png,4
7025,../../../input/train_png/8f139828-bba6-11e8-b2ba-ac1f6b6435d0.png,0
7026,../../../input/train_png/8d0123b4-bbb7-11e8-b2ba-ac1f6b6435d0.png,1
7027,../../../input/train_png/2293ade4-bbbc-11e8-b2ba-ac1f6b6435d0.png,2
7028,../../../input/train_png/e25873d8-bbbe-11e8-b2ba-ac1f6b6435d0.png,3
7029,../../../input/train_png/ff851e82-bbbb-11e8-b2ba-ac1f6b6435d0.png,4
7030,../../../input/train_png/7bbd3b12-bbab-11e8-b2ba-ac1f6b6435d0.png,0
7031,../../../input/train_png/36e90a6e-bbc6-11e8-b2bc-ac1f6b6435d0.png,1
7032,../../../input/train_png/d87d075c-bbaf-11e8-b2ba-ac1f6b6435d0.png,2
7033,../../../input/train_png/208787ce-bbb1-11e8-b2ba-ac1f6b6435d0.png,3
7034,../../../input/train_png/bb7396ac-bbab-11e8-b2ba-ac1f6b6435d0.png,4
7035,../../../input/train_png/4ae9f040-bba4-11e8-b2b9-ac1f6b6435d0.png,0
7036,../../../input/train_png/bfa5bec0-bbbb-11e8-b2ba-ac1f6b6435d0.png,1
7037,../../../input/train_png/49512772-bbbc-11e8-b2ba-ac1f6b6435d0.png,2
7038,../../../input/train_png/9d66367e-bba1-11e8-b2b9-ac1f6b6435d0.png,3
7039,../../../input/train_png/d2f39418-bbbe-11e8-b2ba-ac1f6b6435d0.png,4
7040,../../../input/train_png/255ef63a-bbb9-11e8-b2ba-ac1f6b6435d0.png,0
7041,../../../input/train_png/c5636250-bbc9-11e8-b2bc-ac1f6b6435d0.png,1
7042,../../../input/train_png/6f6dcac8-bba8-11e8-b2ba-ac1f6b6435d0.png,2
7043,../../../input/train_png/7a98475c-bba3-11e8-b2b9-ac1f6b6435d0.png,3
7044,../../../input/train_png/ad43b864-bbb5-11e8-b2ba-ac1f6b6435d0.png,4
7045,../../../input/train_png/672416de-bbb1-11e8-b2ba-ac1f6b6435d0.png,0
7046,../../../input/train_png/3c059f54-bba7-11e8-b2ba-ac1f6b6435d0.png,1
7047,../../../input/train_png/67a84b8e-bbc0-11e8-b2bb-ac1f6b6435d0.png,2
7048,../../../input/train_png/c23920ba-bbb5-11e8-b2ba-ac1f6b6435d0.png,3
7049,../../../input/train_png/f53cf8be-bbb1-11e8-b2ba-ac1f6b6435d0.png,4
7050,../../../input/train_png/310cc06c-bbbd-11e8-b2ba-ac1f6b6435d0.png,0
7051,../../../input/train_png/a16e8c06-bbad-11e8-b2ba-ac1f6b6435d0.png,1
7052,../../../input/train_png/b66b1e3c-bb9c-11e8-b2b9-ac1f6b6435d0.png,2
7053,../../../input/train_png/420c421e-bbbf-11e8-b2ba-ac1f6b6435d0.png,3
7054,../../../input/train_png/b22aac62-bb9b-11e8-b2b9-ac1f6b6435d0.png,4
7055,../../../input/train_png/09f01c08-bba0-11e8-b2b9-ac1f6b6435d0.png,0
7056,../../../input/train_png/b5f8c99a-bba6-11e8-b2ba-ac1f6b6435d0.png,1
7057,../../../input/train_png/4b2c4e76-bbaf-11e8-b2ba-ac1f6b6435d0.png,2
7058,../../../input/train_png/ce0280c2-bbaf-11e8-b2ba-ac1f6b6435d0.png,3
7059,../../../input/train_png/e8b9e422-bbc4-11e8-b2bc-ac1f6b6435d0.png,4
7060,../../../input/train_png/dc96e1b8-bbbf-11e8-b2bb-ac1f6b6435d0.png,0
7061,../../../input/train_png/dc3d4be8-bbc5-11e8-b2bc-ac1f6b6435d0.png,1
7062,../../../input/train_png/09e11ca2-bbbf-11e8-b2ba-ac1f6b6435d0.png,2
7063,../../../input/train_png/b48a46a6-bbbf-11e8-b2bb-ac1f6b6435d0.png,3
7064,../../../input/train_png/cc1f3980-bbc3-11e8-b2bc-ac1f6b6435d0.png,4
7065,../../../input/train_png/6bfea5f8-bbbf-11e8-b2ba-ac1f6b6435d0.png,0
7066,../../../input/train_png/eff83e48-bbae-11e8-b2ba-ac1f6b6435d0.png,1
7067,../../../input/train_png/fe9dd5f4-bbc0-11e8-b2bb-ac1f6b6435d0.png,2
7068,../../../input/train_png/19b35894-bba0-11e8-b2b9-ac1f6b6435d0.png,3
7069,../../../input/train_png/fc3c715e-bb9c-11e8-b2b9-ac1f6b6435d0.png,4
7070,../../../input/train_png/5af6dfba-bba5-11e8-b2ba-ac1f6b6435d0.png,0
7071,../../../input/train_png/7857e4a6-bbbd-11e8-b2ba-ac1f6b6435d0.png,1
7072,../../../input/train_png/ace706e0-bbc5-11e8-b2bc-ac1f6b6435d0.png,2
7073,../../../input/train_png/b90670de-bb9b-11e8-b2b9-ac1f6b6435d0.png,3
7074,../../../input/train_png/3cc7fc1e-bbb8-11e8-b2ba-ac1f6b6435d0.png,4
7075,../../../input/train_png/94cfd79e-bbb6-11e8-b2ba-ac1f6b6435d0.png,0
7076,../../../input/train_png/67cc1576-bbbd-11e8-b2ba-ac1f6b6435d0.png,1
7077,../../../input/train_png/4f327074-bbc1-11e8-b2bb-ac1f6b6435d0.png,2
7078,../../../input/train_png/2b1dcb30-bbbb-11e8-b2ba-ac1f6b6435d0.png,3
7079,../../../input/train_png/bc1b3668-bbbb-11e8-b2ba-ac1f6b6435d0.png,4
7080,../../../input/train_png/3d65a72e-bbb4-11e8-b2ba-ac1f6b6435d0.png,0
7081,../../../input/train_png/89874da6-bbbe-11e8-b2ba-ac1f6b6435d0.png,1
7082,../../../input/train_png/9217d6ac-bbbe-11e8-b2ba-ac1f6b6435d0.png,2
7083,../../../input/train_png/4321b3d2-bbba-11e8-b2ba-ac1f6b6435d0.png,3
7084,../../../input/train_png/afbb19b2-bbbe-11e8-b2ba-ac1f6b6435d0.png,4
7085,../../../input/train_png/68ea08e0-bba0-11e8-b2b9-ac1f6b6435d0.png,0
7086,../../../input/train_png/247bb3d0-bbb3-11e8-b2ba-ac1f6b6435d0.png,1
7087,../../../input/train_png/dac87398-bbc3-11e8-b2bc-ac1f6b6435d0.png,2
7088,../../../input/train_png/d7827ea4-bbb9-11e8-b2ba-ac1f6b6435d0.png,3
7089,../../../input/train_png/a98c2610-bbb6-11e8-b2ba-ac1f6b6435d0.png,4
7090,../../../input/train_png/467fc31c-bbbe-11e8-b2ba-ac1f6b6435d0.png,0
7091,../../../input/train_png/fcde8c06-bbb4-11e8-b2ba-ac1f6b6435d0.png,1
7092,../../../input/train_png/53a3924c-bbc0-11e8-b2bb-ac1f6b6435d0.png,2
7093,../../../input/train_png/e35872d2-bbc4-11e8-b2bc-ac1f6b6435d0.png,3
7094,../../../input/train_png/987794f0-bbba-11e8-b2ba-ac1f6b6435d0.png,4
7095,../../../input/train_png/3d4e59e4-bbc7-11e8-b2bc-ac1f6b6435d0.png,0
7096,../../../input/train_png/6a5ed6b8-bbb1-11e8-b2ba-ac1f6b6435d0.png,1
7097,../../../input/train_png/2eb947c0-bbb0-11e8-b2ba-ac1f6b6435d0.png,2
7098,../../../input/train_png/d2fce7a2-bbc8-11e8-b2bc-ac1f6b6435d0.png,3
7099,../../../input/train_png/d682f354-bbc7-11e8-b2bc-ac1f6b6435d0.png,4
7100,../../../input/train_png/8c16e414-bb9b-11e8-b2b9-ac1f6b6435d0.png,0
7101,../../../input/train_png/35eae4c4-bb9a-11e8-b2b9-ac1f6b6435d0.png,1
7102,../../../input/train_png/3ad1324c-bbca-11e8-b2bc-ac1f6b6435d0.png,2
7103,../../../input/train_png/f4d416bc-bb9a-11e8-b2b9-ac1f6b6435d0.png,3
7104,../../../input/train_png/48337dac-bbb4-11e8-b2ba-ac1f6b6435d0.png,4
7105,../../../input/train_png/c0dfc71e-bbab-11e8-b2ba-ac1f6b6435d0.png,0
7106,../../../input/train_png/47172326-bba8-11e8-b2ba-ac1f6b6435d0.png,1
7107,../../../input/train_png/85fd511a-bbca-11e8-b2bc-ac1f6b6435d0.png,2
7108,../../../input/train_png/15d02b38-bbc0-11e8-b2bb-ac1f6b6435d0.png,3
7109,../../../input/train_png/e2342cdc-bbad-11e8-b2ba-ac1f6b6435d0.png,4
7110,../../../input/train_png/7ce85c0e-bbc1-11e8-b2bb-ac1f6b6435d0.png,0
7111,../../../input/train_png/896836d0-bbb6-11e8-b2ba-ac1f6b6435d0.png,1
7112,../../../input/train_png/33828122-bbb5-11e8-b2ba-ac1f6b6435d0.png,2
7113,../../../input/train_png/ca0f4dac-bba9-11e8-b2ba-ac1f6b6435d0.png,3
7114,../../../input/train_png/6cf4c562-bba8-11e8-b2ba-ac1f6b6435d0.png,4
7115,../../../input/train_png/e861a4dc-bbc5-11e8-b2bc-ac1f6b6435d0.png,0
7116,../../../input/train_png/d6a3fcfe-bbca-11e8-b2bc-ac1f6b6435d0.png,1
7117,../../../input/train_png/903ff454-bb9b-11e8-b2b9-ac1f6b6435d0.png,2
7118,../../../input/train_png/00f8ac7e-bbbd-11e8-b2ba-ac1f6b6435d0.png,3
7119,../../../input/train_png/2c11a4d0-bbc5-11e8-b2bc-ac1f6b6435d0.png,4
7120,../../../input/train_png/fb4afef0-bbab-11e8-b2ba-ac1f6b6435d0.png,0
7121,../../../input/train_png/26bd20ba-bba0-11e8-b2b9-ac1f6b6435d0.png,1
7122,../../../input/train_png/94e5d62c-bbb4-11e8-b2ba-ac1f6b6435d0.png,2
7123,../../../input/train_png/ede169ae-bbb8-11e8-b2ba-ac1f6b6435d0.png,3
7124,../../../input/train_png/77c82edc-bba0-11e8-b2b9-ac1f6b6435d0.png,4
7125,../../../input/train_png/b279cc60-bbc4-11e8-b2bc-ac1f6b6435d0.png,0
7126,../../../input/train_png/f1fb357c-bba1-11e8-b2b9-ac1f6b6435d0.png,1
7127,../../../input/train_png/0d37ba84-bbc2-11e8-b2bb-ac1f6b6435d0.png,2
7128,../../../input/train_png/cfc9491a-bba3-11e8-b2b9-ac1f6b6435d0.png,3
7129,../../../input/train_png/1f21c4ac-bbad-11e8-b2ba-ac1f6b6435d0.png,4
7130,../../../input/train_png/48f10fb4-bba2-11e8-b2b9-ac1f6b6435d0.png,0
7131,../../../input/train_png/8834e4ee-bbb0-11e8-b2ba-ac1f6b6435d0.png,1
7132,../../../input/train_png/8faa9df6-bbb3-11e8-b2ba-ac1f6b6435d0.png,2
7133,../../../input/train_png/88ebbbb6-bbbe-11e8-b2ba-ac1f6b6435d0.png,3
7134,../../../input/train_png/69fe5a7c-bbca-11e8-b2bc-ac1f6b6435d0.png,4
7135,../../../input/train_png/97ed3768-bb9e-11e8-b2b9-ac1f6b6435d0.png,0
7136,../../../input/train_png/b3ae840c-bba8-11e8-b2ba-ac1f6b6435d0.png,1
7137,../../../input/train_png/9f64d0ea-bbb3-11e8-b2ba-ac1f6b6435d0.png,2
7138,../../../input/train_png/abaf8b26-bbb6-11e8-b2ba-ac1f6b6435d0.png,3
7139,../../../input/train_png/5763b122-bbbc-11e8-b2ba-ac1f6b6435d0.png,4
7140,../../../input/train_png/520ff980-bbba-11e8-b2ba-ac1f6b6435d0.png,0
7141,../../../input/train_png/12d6f986-bbaf-11e8-b2ba-ac1f6b6435d0.png,1
7142,../../../input/train_png/7054cc08-bba2-11e8-b2b9-ac1f6b6435d0.png,2
7143,../../../input/train_png/1fc627f8-bba9-11e8-b2ba-ac1f6b6435d0.png,3
7144,../../../input/train_png/a2b97a38-bbc3-11e8-b2bc-ac1f6b6435d0.png,4
7145,../../../input/train_png/da9ce520-bba5-11e8-b2ba-ac1f6b6435d0.png,0
7146,../../../input/train_png/3bfec874-bbb5-11e8-b2ba-ac1f6b6435d0.png,1
7147,../../../input/train_png/0ee628fc-bba9-11e8-b2ba-ac1f6b6435d0.png,2
7148,../../../input/train_png/7ee3439a-bbc9-11e8-b2bc-ac1f6b6435d0.png,3
7149,../../../input/train_png/7c03039c-bbb3-11e8-b2ba-ac1f6b6435d0.png,4
7150,../../../input/train_png/f94014f8-bb9a-11e8-b2b9-ac1f6b6435d0.png,0
7151,../../../input/train_png/accc1068-bb9a-11e8-b2b9-ac1f6b6435d0.png,1
7152,../../../input/train_png/affbfb76-bba0-11e8-b2b9-ac1f6b6435d0.png,2
7153,../../../input/train_png/22c654bc-bba1-11e8-b2b9-ac1f6b6435d0.png,3
7154,../../../input/train_png/5219e512-bbbf-11e8-b2ba-ac1f6b6435d0.png,4
7155,../../../input/train_png/5dda005e-bbbe-11e8-b2ba-ac1f6b6435d0.png,0
7156,../../../input/train_png/1c062730-bbc7-11e8-b2bc-ac1f6b6435d0.png,1
7157,../../../input/train_png/00c3f3fc-bbbe-11e8-b2ba-ac1f6b6435d0.png,2
7158,../../../input/train_png/b1a97fc8-bbc5-11e8-b2bc-ac1f6b6435d0.png,3
7159,../../../input/train_png/3f264da4-bbc6-11e8-b2bc-ac1f6b6435d0.png,4
7160,../../../input/train_png/45fcbb18-bba8-11e8-b2ba-ac1f6b6435d0.png,0
7161,../../../input/train_png/1c0ec5b4-bbab-11e8-b2ba-ac1f6b6435d0.png,1
7162,../../../input/train_png/1aae1950-bbc8-11e8-b2bc-ac1f6b6435d0.png,2
7163,../../../input/train_png/32387158-bba8-11e8-b2ba-ac1f6b6435d0.png,3
7164,../../../input/train_png/5aa1b6d0-bb9a-11e8-b2b9-ac1f6b6435d0.png,4
7165,../../../input/train_png/869b66d8-bbb2-11e8-b2ba-ac1f6b6435d0.png,0
7166,../../../input/train_png/d2b56468-bba5-11e8-b2ba-ac1f6b6435d0.png,1
7167,../../../input/train_png/0660356a-bbae-11e8-b2ba-ac1f6b6435d0.png,2
7168,../../../input/train_png/b7e2b7c8-bba3-11e8-b2b9-ac1f6b6435d0.png,3
7169,../../../input/train_png/f7a47d02-bbbb-11e8-b2ba-ac1f6b6435d0.png,4
7170,../../../input/train_png/55dc275c-bba4-11e8-b2b9-ac1f6b6435d0.png,0
7171,../../../input/train_png/82ce47e6-bbb7-11e8-b2ba-ac1f6b6435d0.png,1
7172,../../../input/train_png/ba7f49c8-bbc7-11e8-b2bc-ac1f6b6435d0.png,2
7173,../../../input/train_png/fe754680-bb9c-11e8-b2b9-ac1f6b6435d0.png,3
7174,../../../input/train_png/bba9db80-bbac-11e8-b2ba-ac1f6b6435d0.png,4
7175,../../../input/train_png/28614bde-bba6-11e8-b2ba-ac1f6b6435d0.png,0
7176,../../../input/train_png/9423c126-bbb0-11e8-b2ba-ac1f6b6435d0.png,1
7177,../../../input/train_png/0a0af552-bbb7-11e8-b2ba-ac1f6b6435d0.png,2
7178,../../../input/train_png/d37c882c-bbb9-11e8-b2ba-ac1f6b6435d0.png,3
7179,../../../input/train_png/85677b00-bba6-11e8-b2ba-ac1f6b6435d0.png,4
7180,../../../input/train_png/ca79d212-bbb8-11e8-b2ba-ac1f6b6435d0.png,0
7181,../../../input/train_png/3a02ccee-bbc1-11e8-b2bb-ac1f6b6435d0.png,1
7182,../../../input/train_png/c43865f4-bbc6-11e8-b2bc-ac1f6b6435d0.png,2
7183,../../../input/train_png/52ab7146-bbb8-11e8-b2ba-ac1f6b6435d0.png,3
7184,../../../input/train_png/c2fdf252-bbc7-11e8-b2bc-ac1f6b6435d0.png,4
7185,../../../input/train_png/089d48be-bba8-11e8-b2ba-ac1f6b6435d0.png,0
7186,../../../input/train_png/8bddb0a2-bbca-11e8-b2bc-ac1f6b6435d0.png,1
7187,../../../input/train_png/1ec907de-bbaa-11e8-b2ba-ac1f6b6435d0.png,2
7188,../../../input/train_png/d67bb8ce-bbbc-11e8-b2ba-ac1f6b6435d0.png,3
7189,../../../input/train_png/306a4230-bbca-11e8-b2bc-ac1f6b6435d0.png,4
7190,../../../input/train_png/8eccc74a-bbc4-11e8-b2bc-ac1f6b6435d0.png,0
7191,../../../input/train_png/be4322ee-bb9c-11e8-b2b9-ac1f6b6435d0.png,1
7192,../../../input/train_png/b3033b86-bbbe-11e8-b2ba-ac1f6b6435d0.png,2
7193,../../../input/train_png/9546a6e6-bba5-11e8-b2ba-ac1f6b6435d0.png,3
7194,../../../input/train_png/b00a88a6-bbac-11e8-b2ba-ac1f6b6435d0.png,4
7195,../../../input/train_png/1c7246d4-bba6-11e8-b2ba-ac1f6b6435d0.png,0
7196,../../../input/train_png/6a70893e-bb99-11e8-b2b9-ac1f6b6435d0.png,1
7197,../../../input/train_png/d863cf36-bbbd-11e8-b2ba-ac1f6b6435d0.png,2
7198,../../../input/train_png/181222a4-bbb9-11e8-b2ba-ac1f6b6435d0.png,3
7199,../../../input/train_png/34bbec78-bbb9-11e8-b2ba-ac1f6b6435d0.png,4
7200,../../../input/train_png/14d462ba-bba9-11e8-b2ba-ac1f6b6435d0.png,0
7201,../../../input/train_png/98a42cb2-bbb1-11e8-b2ba-ac1f6b6435d0.png,1
7202,../../../input/train_png/4fa3b292-bbae-11e8-b2ba-ac1f6b6435d0.png,2
7203,../../../input/train_png/55343494-bbb7-11e8-b2ba-ac1f6b6435d0.png,3
7204,../../../input/train_png/d96b8bee-bbbd-11e8-b2ba-ac1f6b6435d0.png,4
7205,../../../input/train_png/12eaa32e-bb9f-11e8-b2b9-ac1f6b6435d0.png,0
7206,../../../input/train_png/cc0ea70a-bbc8-11e8-b2bc-ac1f6b6435d0.png,1
7207,../../../input/train_png/1b8812da-bbab-11e8-b2ba-ac1f6b6435d0.png,2
7208,../../../input/train_png/8f579272-bbaf-11e8-b2ba-ac1f6b6435d0.png,3
7209,../../../input/train_png/41874d70-bbb0-11e8-b2ba-ac1f6b6435d0.png,4
7210,../../../input/train_png/5027edcc-bbc3-11e8-b2bc-ac1f6b6435d0.png,0
7211,../../../input/train_png/f73a14e6-bbb9-11e8-b2ba-ac1f6b6435d0.png,1
7212,../../../input/train_png/5e0dc1aa-bbc3-11e8-b2bc-ac1f6b6435d0.png,2
7213,../../../input/train_png/30642660-bb9e-11e8-b2b9-ac1f6b6435d0.png,3
7214,../../../input/train_png/a7cf0b50-bbbe-11e8-b2ba-ac1f6b6435d0.png,4
7215,../../../input/train_png/7d81fd46-bba8-11e8-b2ba-ac1f6b6435d0.png,0
7216,../../../input/train_png/22178f56-bb9a-11e8-b2b9-ac1f6b6435d0.png,1
7217,../../../input/train_png/f5de51fa-bbac-11e8-b2ba-ac1f6b6435d0.png,2
7218,../../../input/train_png/72b351e4-bb9e-11e8-b2b9-ac1f6b6435d0.png,3
7219,../../../input/train_png/3caf705c-bbab-11e8-b2ba-ac1f6b6435d0.png,4
7220,../../../input/train_png/c04cee3a-bbc4-11e8-b2bc-ac1f6b6435d0.png,0
7221,../../../input/train_png/e92745ca-bbac-11e8-b2ba-ac1f6b6435d0.png,1
7222,../../../input/train_png/b044f0a4-bbc0-11e8-b2bb-ac1f6b6435d0.png,2
7223,../../../input/train_png/5436c778-bb9e-11e8-b2b9-ac1f6b6435d0.png,3
7224,../../../input/train_png/1cf6c924-bb9f-11e8-b2b9-ac1f6b6435d0.png,4
7225,../../../input/train_png/6b60247a-bbbd-11e8-b2ba-ac1f6b6435d0.png,0
7226,../../../input/train_png/4eff85fc-bbb1-11e8-b2ba-ac1f6b6435d0.png,1
7227,../../../input/train_png/837e7088-bbaf-11e8-b2ba-ac1f6b6435d0.png,2
7228,../../../input/train_png/1647ab90-bbac-11e8-b2ba-ac1f6b6435d0.png,3
7229,../../../input/train_png/9bb5165a-bba2-11e8-b2b9-ac1f6b6435d0.png,4
7230,../../../input/train_png/0c396ffa-bbb4-11e8-b2ba-ac1f6b6435d0.png,0
7231,../../../input/train_png/fe5311d4-bbb8-11e8-b2ba-ac1f6b6435d0.png,1
7232,../../../input/train_png/6f4b66f2-bbc3-11e8-b2bc-ac1f6b6435d0.png,2
7233,../../../input/train_png/c5f5fdac-bb9e-11e8-b2b9-ac1f6b6435d0.png,3
7234,../../../input/train_png/dcb8bdc4-bbbf-11e8-b2bb-ac1f6b6435d0.png,4
7235,../../../input/train_png/42837978-bbac-11e8-b2ba-ac1f6b6435d0.png,0
7236,../../../input/train_png/7978284e-bbc9-11e8-b2bc-ac1f6b6435d0.png,1
7237,../../../input/train_png/c985bd3e-bbaf-11e8-b2ba-ac1f6b6435d0.png,2
7238,../../../input/train_png/d6b5e0d4-bb9a-11e8-b2b9-ac1f6b6435d0.png,3
7239,../../../input/train_png/86f6ce52-bbca-11e8-b2bc-ac1f6b6435d0.png,4
7240,../../../input/train_png/08f98074-bba4-11e8-b2b9-ac1f6b6435d0.png,0
7241,../../../input/train_png/8e14014a-bbb7-11e8-b2ba-ac1f6b6435d0.png,1
7242,../../../input/train_png/76b1feda-bbc6-11e8-b2bc-ac1f6b6435d0.png,2
7243,../../../input/train_png/cbca7b8c-bbc5-11e8-b2bc-ac1f6b6435d0.png,3
7244,../../../input/train_png/e36b41ba-bbbe-11e8-b2ba-ac1f6b6435d0.png,4
7245,../../../input/train_png/991710bc-bbc3-11e8-b2bc-ac1f6b6435d0.png,0
7246,../../../input/train_png/8eea19ae-bbaa-11e8-b2ba-ac1f6b6435d0.png,1
7247,../../../input/train_png/2d91f5e0-bbb5-11e8-b2ba-ac1f6b6435d0.png,2
7248,../../../input/train_png/606a7ad2-bbb5-11e8-b2ba-ac1f6b6435d0.png,3
7249,../../../input/train_png/d6fe9b76-bba4-11e8-b2ba-ac1f6b6435d0.png,4
7250,../../../input/train_png/aa23be2c-bbb0-11e8-b2ba-ac1f6b6435d0.png,0
7251,../../../input/train_png/f925ec74-bbac-11e8-b2ba-ac1f6b6435d0.png,1
7252,../../../input/train_png/c544d92c-bba4-11e8-b2ba-ac1f6b6435d0.png,2
7253,../../../input/train_png/2bb665c6-bbbf-11e8-b2ba-ac1f6b6435d0.png,3
7254,../../../input/train_png/daf8d54a-bbb6-11e8-b2ba-ac1f6b6435d0.png,4
7255,../../../input/train_png/62763128-bba0-11e8-b2b9-ac1f6b6435d0.png,0
7256,../../../input/train_png/353b99c8-bbb4-11e8-b2ba-ac1f6b6435d0.png,1
7257,../../../input/train_png/7e7ba5ec-bbb9-11e8-b2ba-ac1f6b6435d0.png,2
7258,../../../input/train_png/54b52120-bba5-11e8-b2ba-ac1f6b6435d0.png,3
7259,../../../input/train_png/10cc8e32-bbb2-11e8-b2ba-ac1f6b6435d0.png,4
7260,../../../input/train_png/1f25f648-bbb3-11e8-b2ba-ac1f6b6435d0.png,0
7261,../../../input/train_png/ea6a6d2c-bbbb-11e8-b2ba-ac1f6b6435d0.png,1
7262,../../../input/train_png/3b660ea4-bba1-11e8-b2b9-ac1f6b6435d0.png,2
7263,../../../input/train_png/b6fa04fa-bb9f-11e8-b2b9-ac1f6b6435d0.png,3
7264,../../../input/train_png/4a0dd392-bbba-11e8-b2ba-ac1f6b6435d0.png,4
7265,../../../input/train_png/1f6c38cc-bba1-11e8-b2b9-ac1f6b6435d0.png,0
7266,../../../input/train_png/14b35f82-bbb0-11e8-b2ba-ac1f6b6435d0.png,1
7267,../../../input/train_png/26c47c0a-bba7-11e8-b2ba-ac1f6b6435d0.png,2
7268,../../../input/train_png/48456492-bbc1-11e8-b2bb-ac1f6b6435d0.png,3
7269,../../../input/train_png/c9553e28-bbac-11e8-b2ba-ac1f6b6435d0.png,4
7270,../../../input/train_png/a3824e54-bbb4-11e8-b2ba-ac1f6b6435d0.png,0
7271,../../../input/train_png/32bf5238-bbba-11e8-b2ba-ac1f6b6435d0.png,1
7272,../../../input/train_png/7625dd98-bba2-11e8-b2b9-ac1f6b6435d0.png,2
7273,../../../input/train_png/c861eb54-bb9f-11e8-b2b9-ac1f6b6435d0.png,3
7274,../../../input/train_png/ba8074b0-bbae-11e8-b2ba-ac1f6b6435d0.png,4
7275,../../../input/train_png/02d266c4-bbaa-11e8-b2ba-ac1f6b6435d0.png,0
7276,../../../input/train_png/a6667386-bbc1-11e8-b2bb-ac1f6b6435d0.png,1
7277,../../../input/train_png/559c11b8-bba3-11e8-b2b9-ac1f6b6435d0.png,2
7278,../../../input/train_png/e210338e-bba0-11e8-b2b9-ac1f6b6435d0.png,3
7279,../../../input/train_png/69de3202-bbb5-11e8-b2ba-ac1f6b6435d0.png,4
7280,../../../input/train_png/2f85d944-bba5-11e8-b2ba-ac1f6b6435d0.png,0
7281,../../../input/train_png/640b6ece-bb9e-11e8-b2b9-ac1f6b6435d0.png,1
7282,../../../input/train_png/3dc26abc-bbb5-11e8-b2ba-ac1f6b6435d0.png,2
7283,../../../input/train_png/b2020902-bbbd-11e8-b2ba-ac1f6b6435d0.png,3
7284,../../../input/train_png/2b21dc5e-bbb9-11e8-b2ba-ac1f6b6435d0.png,4
7285,../../../input/train_png/7f7ac4ba-bbb3-11e8-b2ba-ac1f6b6435d0.png,0
7286,../../../input/train_png/a5f7769e-bba2-11e8-b2b9-ac1f6b6435d0.png,1
7287,../../../input/train_png/ff66fdbe-bbaa-11e8-b2ba-ac1f6b6435d0.png,2
7288,../../../input/train_png/3adf2e06-bb9d-11e8-b2b9-ac1f6b6435d0.png,3
7289,../../../input/train_png/64187294-bba9-11e8-b2ba-ac1f6b6435d0.png,4
7290,../../../input/train_png/45962e8c-bbaa-11e8-b2ba-ac1f6b6435d0.png,0
7291,../../../input/train_png/0a2abec8-bbb7-11e8-b2ba-ac1f6b6435d0.png,1
7292,../../../input/train_png/fa7057ea-bba7-11e8-b2ba-ac1f6b6435d0.png,2
