Id,Target,Flag_external
db087db6-bbab-11e8-b2ba-ac1f6b6435d0,21 19,0
ca446a10-bb9e-11e8-b2b9-ac1f6b6435d0,17 0,0
15cc2650-bbb6-11e8-b2ba-ac1f6b6435d0,0 21,0
a74f67ac-bbb8-11e8-b2ba-ac1f6b6435d0,0 23,0
e0164238-bbb1-11e8-b2ba-ac1f6b6435d0,4 1,0
2bca26da-bb9a-11e8-b2b9-ac1f6b6435d0,0 13,0
19aff6ae-bbaa-11e8-b2ba-ac1f6b6435d0,6,0
72220_1357_A10_1,0 21 22,1
4923db98-bba1-11e8-b2b9-ac1f6b6435d0,0,0
939_1081_B5_2,0 22,1
449f51e8-bbaf-11e8-b2ba-ac1f6b6435d0,2 25,0
459deb66-bba2-11e8-b2b9-ac1f6b6435d0,12,0
f0eec9d4-bbb3-11e8-b2ba-ac1f6b6435d0,4,0
91605506-bbb7-11e8-b2ba-ac1f6b6435d0,5 25,0
4f685c72-bbba-11e8-b2ba-ac1f6b6435d0,5,0
22250_1647_A12_31,0 26,1
b3921d28-bbbf-11e8-b2bb-ac1f6b6435d0,0 21,0
445312c8-bbc9-11e8-b2bc-ac1f6b6435d0,24,0
fe940094-bbc8-11e8-b2bc-ac1f6b6435d0,0 2,0
99f2ab06-bbc1-11e8-b2bb-ac1f6b6435d0,0 2,0
b5dea6f2-bbc7-11e8-b2bc-ac1f6b6435d0,0 25,0
7ca6a652-bb9d-11e8-b2b9-ac1f6b6435d0,25,0
9d64080a-bbaa-11e8-b2ba-ac1f6b6435d0,0 2,0
60777f34-bba6-11e8-b2ba-ac1f6b6435d0,0 23 25,0
a341502c-bba3-11e8-b2b9-ac1f6b6435d0,7,0
e14641d6-bba6-11e8-b2ba-ac1f6b6435d0,25,0
718f8592-bb9b-11e8-b2b9-ac1f6b6435d0,23,0
63027_1261_D8_1,19 22,1
46410_1055_F7_3,12 3,1
7e3c58ee-bbad-11e8-b2ba-ac1f6b6435d0,0 3,0
fbdf5c26-bbb5-11e8-b2ba-ac1f6b6435d0,21,0
1cf41482-bba8-11e8-b2ba-ac1f6b6435d0,3,0
ffcebbc8-bbc5-11e8-b2bc-ac1f6b6435d0,0 19 2,0
42023_847_D6_2,21 12,1
b66fceaa-bbba-11e8-b2ba-ac1f6b6435d0,3,0
ae7c52fc-bbc1-11e8-b2bb-ac1f6b6435d0,0 26 21,0
5d90d412-bba3-11e8-b2b9-ac1f6b6435d0,22,0
120dc222-bbab-11e8-b2ba-ac1f6b6435d0,0 14 25,0
c10a4424-bbbc-11e8-b2ba-ac1f6b6435d0,0 3 25,0
bf04cce8-bb9a-11e8-b2b9-ac1f6b6435d0,19,0
19fe6a86-bbc9-11e8-b2bc-ac1f6b6435d0,2 25,0
ae481e18-bbbe-11e8-b2ba-ac1f6b6435d0,23,0
c4c68ad6-bbc7-11e8-b2bc-ac1f6b6435d0,0 2,0
55617_907_A8_2,13 25,1
67d8a98c-bbbb-11e8-b2ba-ac1f6b6435d0,7,0
4fcc402e-bbca-11e8-b2bc-ac1f6b6435d0,14,0
b8339774-bb99-11e8-b2b9-ac1f6b6435d0,0 21 2,0
0d6da8f8-bbb6-11e8-b2ba-ac1f6b6435d0,2 25,0
edfff228-bba6-11e8-b2ba-ac1f6b6435d0,0 25,0
51159_1370_D9_3,11,1
fecf31b6-bbb7-11e8-b2ba-ac1f6b6435d0,0 18,0
b90670de-bb9b-11e8-b2b9-ac1f6b6435d0,0 11 25,0
adbd00aa-bb9e-11e8-b2b9-ac1f6b6435d0,0 19,0
ab5fac44-bb9f-11e8-b2b9-ac1f6b6435d0,14 7,0
902cdfe8-bbca-11e8-b2bc-ac1f6b6435d0,0 2,0
1c9aa0b6-bbba-11e8-b2ba-ac1f6b6435d0,19,0
aecb9804-bbbb-11e8-b2ba-ac1f6b6435d0,0 2,0
bf41453c-bbb4-11e8-b2ba-ac1f6b6435d0,0,0
6d6a90c8-bbb5-11e8-b2ba-ac1f6b6435d0,0 21,0
26087_280_E8_2,21 14 25 2,1
f637a6e4-bba0-11e8-b2b9-ac1f6b6435d0,18,0
980429a0-bb99-11e8-b2b9-ac1f6b6435d0,0 25,0
3ca237d4-bb9c-11e8-b2b9-ac1f6b6435d0,0 25,0
75302_1761_B11_4,6,1
f2d2625a-bbaa-11e8-b2ba-ac1f6b6435d0,7,0
5399d57e-bbc8-11e8-b2bc-ac1f6b6435d0,5 7,0
cd055746-bbbc-11e8-b2ba-ac1f6b6435d0,21,0
6b09436c-bbbd-11e8-b2ba-ac1f6b6435d0,5 0 1,0
2bda9976-bbad-11e8-b2ba-ac1f6b6435d0,25,0
8bc39768-bbbf-11e8-b2bb-ac1f6b6435d0,0 7,0
71287_1369_D6_2,0 14,1
1e1d4fc6-bb9a-11e8-b2b9-ac1f6b6435d0,0 25,0
56498_991_H3_1,14,1
b7bdade2-bbc2-11e8-b2bc-ac1f6b6435d0,4,0
46104_619_F1_3,8,1
fb3bd630-bbad-11e8-b2ba-ac1f6b6435d0,0,0
653cc43c-bbb2-11e8-b2ba-ac1f6b6435d0,0,0
9bd7a35a-bbac-11e8-b2ba-ac1f6b6435d0,11 2,0
dfda7e4a-bbb8-11e8-b2ba-ac1f6b6435d0,21 25,0
8f43ec36-bbc8-11e8-b2bc-ac1f6b6435d0,0 2,0
d33ad58a-bbaa-11e8-b2ba-ac1f6b6435d0,11,0
dda24038-bbb6-11e8-b2ba-ac1f6b6435d0,23,0
58241_1070_D9_3,12 25 2,1
4d00f726-bbb7-11e8-b2ba-ac1f6b6435d0,0,0
0dfa6a3e-bbbd-11e8-b2ba-ac1f6b6435d0,1,0
b03119c0-bbc1-11e8-b2bb-ac1f6b6435d0,0,0
50d1eb16-bbbd-11e8-b2ba-ac1f6b6435d0,21,0
a236f20a-bbca-11e8-b2bc-ac1f6b6435d0,21,0
a1a63d16-bbaa-11e8-b2ba-ac1f6b6435d0,22 7,0
59552_1049_A10_3,0 18,1
4de099fc-bb9f-11e8-b2b9-ac1f6b6435d0,21,0
df16090a-bbbf-11e8-b2bb-ac1f6b6435d0,0 19 2,0
b044f0a4-bbc0-11e8-b2bb-ac1f6b6435d0,5 2 25,0
20965_177_C10_1,4 25 18,1
03903282-bbbc-11e8-b2ba-ac1f6b6435d0,0 25 18,0
df7ed7f8-bbbc-11e8-b2ba-ac1f6b6435d0,0 23,0
22fc4510-bbb3-11e8-b2ba-ac1f6b6435d0,0 19 3,0
9a3c91b2-bbc1-11e8-b2bb-ac1f6b6435d0,5 21,0
c0f4c25e-bbc4-11e8-b2bc-ac1f6b6435d0,6 7,0
15306_1386_F9_2,11,1
7a6a2fca-bbb7-11e8-b2ba-ac1f6b6435d0,4,0
8ba51a08-bba2-11e8-b2b9-ac1f6b6435d0,23,0
6379_5_F5_1,21 12,1
d84ad518-bbb2-11e8-b2ba-ac1f6b6435d0,0 21 2,0
12495_96_E6_2,14 25,1
bd52e37a-bbaa-11e8-b2ba-ac1f6b6435d0,3,0
e51ba756-bbab-11e8-b2ba-ac1f6b6435d0,2,0
200af754-bbc0-11e8-b2bb-ac1f6b6435d0,0 25,0
382b7cb0-bba1-11e8-b2b9-ac1f6b6435d0,0 23,0
7777a96e-bba3-11e8-b2b9-ac1f6b6435d0,0 19,0
12123_89_A10_1,6,1
382244b8-bbbc-11e8-b2ba-ac1f6b6435d0,25,0
29712_405_B9_1,14 25,1
de44615c-bbc4-11e8-b2bc-ac1f6b6435d0,0 25,0
30550_798_G4_2,21 25 12,1
b55d87b0-bbb9-11e8-b2ba-ac1f6b6435d0,0 19 16,0
4b072100-bbaf-11e8-b2ba-ac1f6b6435d0,0 25,0
d4dd32ec-bbab-11e8-b2ba-ac1f6b6435d0,7,0
edd24130-bbc8-11e8-b2bc-ac1f6b6435d0,0 23,0
28d200ba-bb9f-11e8-b2b9-ac1f6b6435d0,12,0
7aa9d142-bb9f-11e8-b2b9-ac1f6b6435d0,0 18,0
14314_119_H10_2,0 22,1
514_55_A7_1,0 12,1
e046c4ea-bbab-11e8-b2ba-ac1f6b6435d0,3,0
b8d8584c-bbc9-11e8-b2bc-ac1f6b6435d0,14 25,0
8444_1585_H4_6,22,1
65a6e836-bbc5-11e8-b2bc-ac1f6b6435d0,7,0
25f2a91c-bbc7-11e8-b2bc-ac1f6b6435d0,2 25,0
11628_637_C3_1,14,1
601c92ca-bbad-11e8-b2ba-ac1f6b6435d0,21 25,0
77a2b728-bbc9-11e8-b2bc-ac1f6b6435d0,0,0
28911_860_F3_1,0 14,1
71252_1385_D12_3,11,1
22637_626_D7_2,21 25 12,1
3201_1401_B6_3,11,1
1b6b1fb8-bbb5-11e8-b2ba-ac1f6b6435d0,25 7,0
38251_452_E4_2,22,1
35e30f20-bba3-11e8-b2b9-ac1f6b6435d0,0 25,0
0951c286-bbac-11e8-b2ba-ac1f6b6435d0,18,0
6a8b6894-bbbc-11e8-b2ba-ac1f6b6435d0,5 0,0
f47fc010-bbb0-11e8-b2ba-ac1f6b6435d0,11,0
fd2b2de4-bbb0-11e8-b2ba-ac1f6b6435d0,7,0
cd9080e8-bbb0-11e8-b2ba-ac1f6b6435d0,21,0
5331_635_F4_4,6 25,1
af0497e2-bbb8-11e8-b2ba-ac1f6b6435d0,5 0,0
63f31ee2-bbc5-11e8-b2bc-ac1f6b6435d0,14 16 17,0
800da262-bb9f-11e8-b2b9-ac1f6b6435d0,25,0
58075_976_B2_2,0 22,1
a1a69b2a-bbbf-11e8-b2bb-ac1f6b6435d0,7,0
b520bea2-bbb4-11e8-b2ba-ac1f6b6435d0,21 4 25,0
a25cca02-bbc0-11e8-b2bb-ac1f6b6435d0,6,0
ff593c70-bb9a-11e8-b2b9-ac1f6b6435d0,4 13,0
36421_412_E7_3,12 25,1
1068dd64-bbb3-11e8-b2ba-ac1f6b6435d0,2 25,0
40f73f90-bba7-11e8-b2ba-ac1f6b6435d0,2,0
bfbd6f5e-bbb4-11e8-b2ba-ac1f6b6435d0,0 2,0
58283_1061_D10_2,16,1
28053_918_B3_2,14,1
5af8e738-bba5-11e8-b2ba-ac1f6b6435d0,0,0
b0d8cdf4-bb9f-11e8-b2b9-ac1f6b6435d0,2 25,0
8d229e72-bba3-11e8-b2b9-ac1f6b6435d0,4,0
18135_150_F10_2,14,1
057337f4-bbb0-11e8-b2ba-ac1f6b6435d0,5 25,0
95c93484-bbba-11e8-b2ba-ac1f6b6435d0,4 25,0
85fd511a-bbca-11e8-b2bc-ac1f6b6435d0,21 26 25,0
823fa416-bbab-11e8-b2ba-ac1f6b6435d0,0 1,0
c88eef1c-bbb5-11e8-b2ba-ac1f6b6435d0,5 0,0
cc1783ba-bbc9-11e8-b2bc-ac1f6b6435d0,23 25,0
da4285fe-bbb3-11e8-b2ba-ac1f6b6435d0,5 0,0
55252_957_D4_1,0 14,1
c659f15a-bba7-11e8-b2ba-ac1f6b6435d0,0 25,0
8a750574-bbbd-11e8-b2ba-ac1f6b6435d0,6,0
10054838-bbba-11e8-b2ba-ac1f6b6435d0,0 4,0
fec21e24-bbb0-11e8-b2ba-ac1f6b6435d0,26,0
62e98788-bbb2-11e8-b2ba-ac1f6b6435d0,0,0
752df0bc-bba5-11e8-b2ba-ac1f6b6435d0,3 6,0
b4a0fb0c-bbca-11e8-b2bc-ac1f6b6435d0,0 25,0
f46545fa-bb9c-11e8-b2b9-ac1f6b6435d0,11,0
04ee9860-bbb9-11e8-b2ba-ac1f6b6435d0,21,0
d48420a2-bbb1-11e8-b2ba-ac1f6b6435d0,0,0
84724e0a-bbba-11e8-b2ba-ac1f6b6435d0,6,0
13437d10-bba8-11e8-b2ba-ac1f6b6435d0,0 25,0
eebd98bc-bbb7-11e8-b2ba-ac1f6b6435d0,7,0
884dfea4-bba9-11e8-b2ba-ac1f6b6435d0,3,0
f48a4b40-bbb3-11e8-b2ba-ac1f6b6435d0,14,0
23e0a6a4-bbba-11e8-b2ba-ac1f6b6435d0,0 2,0
ea551216-bbab-11e8-b2ba-ac1f6b6435d0,23,0
59015_1043_C5_1,6 25,1
de7b207e-bbc5-11e8-b2bc-ac1f6b6435d0,26 25,0
7180f0c2-bbb4-11e8-b2ba-ac1f6b6435d0,5,0
a228627a-bbad-11e8-b2ba-ac1f6b6435d0,25,0
7fabf6d8-bbc8-11e8-b2bc-ac1f6b6435d0,4 25,0
06f6d9a2-bbbd-11e8-b2ba-ac1f6b6435d0,0 2,0
30948_757_A3_3,0 14 25,1
5f6381de-bbaf-11e8-b2ba-ac1f6b6435d0,0 1,0
7497556c-bbaa-11e8-b2ba-ac1f6b6435d0,6,0
3ea2eb3a-bbc1-11e8-b2bb-ac1f6b6435d0,25,0
ce893908-bba2-11e8-b2b9-ac1f6b6435d0,5 4,0
f5c6397a-bb99-11e8-b2b9-ac1f6b6435d0,0,0
8824f9cc-bbaa-11e8-b2ba-ac1f6b6435d0,0 21 25,0
1ad416ea-bbbf-11e8-b2ba-ac1f6b6435d0,13,0
495a53f4-bbbe-11e8-b2ba-ac1f6b6435d0,0 2,0
dc008b22-bbac-11e8-b2ba-ac1f6b6435d0,18,0
150381ee-bbb3-11e8-b2ba-ac1f6b6435d0,24,0
c4f4b840-bbca-11e8-b2bc-ac1f6b6435d0,23,0
56cdcb60-bba5-11e8-b2ba-ac1f6b6435d0,7,0
f30dcb04-bbc5-11e8-b2bc-ac1f6b6435d0,0 23,0
3b77cae0-bba6-11e8-b2ba-ac1f6b6435d0,2,0
34ad85da-bbb8-11e8-b2ba-ac1f6b6435d0,0 19,0
29525_1441_H4_1,6,1
3d10bd2a-bbac-11e8-b2ba-ac1f6b6435d0,4,0
654e7dc0-bbb8-11e8-b2ba-ac1f6b6435d0,19 13 25,0
bc3764b6-bbb9-11e8-b2ba-ac1f6b6435d0,4,0
7d30d426-bbbb-11e8-b2ba-ac1f6b6435d0,18,0
f8e79568-bbbc-11e8-b2ba-ac1f6b6435d0,0 21 25,0
a9aaf8ae-bbc7-11e8-b2bc-ac1f6b6435d0,0 25,0
0634a360-bbbc-11e8-b2ba-ac1f6b6435d0,0 1 2,0
f5cbc37e-bb9c-11e8-b2b9-ac1f6b6435d0,3,0
88ba0fb4-bb99-11e8-b2b9-ac1f6b6435d0,23,0
58169aa2-bba4-11e8-b2b9-ac1f6b6435d0,5 21,0
a07eb5b2-bb9b-11e8-b2b9-ac1f6b6435d0,5,0
cb2fca94-bbaf-11e8-b2ba-ac1f6b6435d0,14,0
8e5fe1ba-bba2-11e8-b2b9-ac1f6b6435d0,0 1 25,0
e6f9d020-bba1-11e8-b2b9-ac1f6b6435d0,0 1 25,0
63c2d62c-bbb8-11e8-b2ba-ac1f6b6435d0,4 25,0
23177d44-bbc2-11e8-b2bb-ac1f6b6435d0,3,0
de3b5b22-bba9-11e8-b2ba-ac1f6b6435d0,0,0
54dd6610-bb9d-11e8-b2b9-ac1f6b6435d0,0,0
e9483db2-bbc4-11e8-b2bc-ac1f6b6435d0,23 2,0
64ec9ee4-bb99-11e8-b2b9-ac1f6b6435d0,0 25,0
5fcc12e8-bbc9-11e8-b2bc-ac1f6b6435d0,0 25,0
0966db9c-bbc2-11e8-b2bb-ac1f6b6435d0,0 11 1,0
50231_837_C1_3,0 12,1
c6c8e680-bb9a-11e8-b2b9-ac1f6b6435d0,20,0
66846_1304_B10_8,0 22,1
69188_1659_G7_6,6,1
e61aad66-bbc7-11e8-b2bc-ac1f6b6435d0,5 22,0
ae5f8ba4-bbb7-11e8-b2ba-ac1f6b6435d0,2,0
842401bc-bbbc-11e8-b2ba-ac1f6b6435d0,21 4,0
51b94a26-bbb6-11e8-b2ba-ac1f6b6435d0,0 19,0
fdd07c04-bbab-11e8-b2ba-ac1f6b6435d0,4,0
040c557c-bbaa-11e8-b2ba-ac1f6b6435d0,0 21 19,0
f0383d10-bba2-11e8-b2b9-ac1f6b6435d0,5 0,0
8f2d88d6-bb9d-11e8-b2b9-ac1f6b6435d0,11,0
94cc2bfa-bbb9-11e8-b2ba-ac1f6b6435d0,2 25,0
2cc7f20e-bba6-11e8-b2ba-ac1f6b6435d0,0 21,0
0abb0b4a-bbbc-11e8-b2ba-ac1f6b6435d0,5 25,0
35110_390_B9_2,0 5 13,1
eb36cb34-bbb5-11e8-b2ba-ac1f6b6435d0,21,0
0e08b992-bba7-11e8-b2ba-ac1f6b6435d0,4,0
10642_48_A10_2,6,1
a17e0c20-bbb3-11e8-b2ba-ac1f6b6435d0,21 3,0
24299_240_G8_1,8,1
36620094-bbaa-11e8-b2ba-ac1f6b6435d0,13 25,0
130eb406-bbba-11e8-b2ba-ac1f6b6435d0,4,0
18504_150_C5_1,6 25,1
6b645478-bba4-11e8-b2b9-ac1f6b6435d0,0 25,0
64769_1382_C1_3,12,1
309c22a0-bbbb-11e8-b2ba-ac1f6b6435d0,21 22,0
40046_491_F10_1,0 22,1
57e4479a-bbaf-11e8-b2ba-ac1f6b6435d0,11 14,0
d26089ea-bbbc-11e8-b2ba-ac1f6b6435d0,3,0
9cd0eed6-bbb8-11e8-b2ba-ac1f6b6435d0,22,0
a20a79e6-bb9d-11e8-b2b9-ac1f6b6435d0,0 23,0
51849_775_B12_1,6 25,1
715f3b10-bbb1-11e8-b2ba-ac1f6b6435d0,5 0,0
0ec6a0e0-bba4-11e8-b2b9-ac1f6b6435d0,0 14,0
20862834-bb9d-11e8-b2b9-ac1f6b6435d0,0 23,0
58340_1659_F7_9,13,1
392d92bc-bbb8-11e8-b2ba-ac1f6b6435d0,13,0
047f516e-bba8-11e8-b2ba-ac1f6b6435d0,12,0
116c41e2-bbc2-11e8-b2bb-ac1f6b6435d0,19 25,0
becf6f74-bbbf-11e8-b2bb-ac1f6b6435d0,21,0
43811_1128_D5_9,12,1
02778a56-bbbe-11e8-b2ba-ac1f6b6435d0,23,0
bf871ba4-bb99-11e8-b2b9-ac1f6b6435d0,12 14,0
21826_1662_E4_2,6,1
597ae568-bbc9-11e8-b2bc-ac1f6b6435d0,0 21,0
309bfbbe-bba6-11e8-b2ba-ac1f6b6435d0,5,0
d182ecda-bba7-11e8-b2ba-ac1f6b6435d0,0,0
f83bb8a6-bbc6-11e8-b2bc-ac1f6b6435d0,21,0
f333ab42-bbc2-11e8-b2bc-ac1f6b6435d0,0 2,0
65025_1709_H9_8_cr57ff98a72d446,12,1
f34b5776-bbc0-11e8-b2bb-ac1f6b6435d0,0,0
30f0cffe-bbc9-11e8-b2bc-ac1f6b6435d0,0 23,0
61104dd0-bba7-11e8-b2ba-ac1f6b6435d0,14,0
628ed50e-bbc6-11e8-b2bc-ac1f6b6435d0,0 16 25,0
197ea78a-bbbd-11e8-b2ba-ac1f6b6435d0,21 14 25,0
a1e02330-bbb1-11e8-b2ba-ac1f6b6435d0,0 18,0
18d3fec6-bbbc-11e8-b2ba-ac1f6b6435d0,21 12 2,0
c8821c1e-bbc5-11e8-b2bc-ac1f6b6435d0,5 25,0
29674_365_E5_2,6,1
7fb6fd30-bba0-11e8-b2b9-ac1f6b6435d0,0 21 25 7,0
db904fde-bbba-11e8-b2ba-ac1f6b6435d0,4 25,0
7da4243e-bbb7-11e8-b2ba-ac1f6b6435d0,0,0
558d5394-bba3-11e8-b2b9-ac1f6b6435d0,0 7,0
47138_1313_F9_3,0 12 25,1
721c6e1a-bbca-11e8-b2bc-ac1f6b6435d0,25,0
5f71793a-bba3-11e8-b2b9-ac1f6b6435d0,25,0
44185_516_F8_1,16 22,1
3289_1772_B8_4,0 13,1
4d240bd8-bb9b-11e8-b2b9-ac1f6b6435d0,0 26,0
edfd4168-bbb5-11e8-b2ba-ac1f6b6435d0,3,0
64671e6e-bba7-11e8-b2ba-ac1f6b6435d0,4,0
4fa9254c-bbbd-11e8-b2ba-ac1f6b6435d0,6,0
37667_442_H8_5,13,1
bb2073da-bbb7-11e8-b2ba-ac1f6b6435d0,0 23,0
87a0c9d6-bbc8-11e8-b2bc-ac1f6b6435d0,25,0
0842b218-bbae-11e8-b2ba-ac1f6b6435d0,6,0
1c38ead6-bb9e-11e8-b2b9-ac1f6b6435d0,25,0
5a948d84-bbb3-11e8-b2ba-ac1f6b6435d0,0 23 2,0
6419fdb4-bbca-11e8-b2bc-ac1f6b6435d0,24,0
f95ee9b4-bbae-11e8-b2ba-ac1f6b6435d0,0 2,0
e81843b8-bba8-11e8-b2ba-ac1f6b6435d0,25,0
53726_1391_A5_2,0 22,1
43485_510_E10_1,22 23,1
6f4b66f2-bbc3-11e8-b2bc-ac1f6b6435d0,16 25,0
412c52f2-bb9d-11e8-b2b9-ac1f6b6435d0,0 2,0
00822d20-bbc1-11e8-b2bb-ac1f6b6435d0,21 12 25,0
0bbcd45a-bbc2-11e8-b2bb-ac1f6b6435d0,0 25,0
538e657c-bbb4-11e8-b2ba-ac1f6b6435d0,21,0
e3a0032c-bbba-11e8-b2ba-ac1f6b6435d0,21,0
2b8058a0-bba1-11e8-b2b9-ac1f6b6435d0,7,0
5aa03a48-bbaf-11e8-b2ba-ac1f6b6435d0,25 18,0
afa1ca18-bb9e-11e8-b2b9-ac1f6b6435d0,0 7,0
d91bce78-bba5-11e8-b2ba-ac1f6b6435d0,0 14,0
75946_1607_F3_1,22,1
d3a49e54-bba3-11e8-b2b9-ac1f6b6435d0,5 1,0
8c85ea40-bbae-11e8-b2ba-ac1f6b6435d0,0,0
6b99668c-bba3-11e8-b2b9-ac1f6b6435d0,0 7,0
05c17e0a-bba6-11e8-b2ba-ac1f6b6435d0,0 7,0
ffced1a2-bbad-11e8-b2ba-ac1f6b6435d0,25 7,0
fb706d38-bbb6-11e8-b2ba-ac1f6b6435d0,0 12 23,0
9d886680-bbac-11e8-b2ba-ac1f6b6435d0,1 25,0
63d23f16-bba6-11e8-b2ba-ac1f6b6435d0,0 3,0
ea0351c2-bbc1-11e8-b2bb-ac1f6b6435d0,21,0
1fd9e038-bbb1-11e8-b2ba-ac1f6b6435d0,1,0
987e5e94-bbaf-11e8-b2ba-ac1f6b6435d0,0 22,0
72374cf4-bba6-11e8-b2ba-ac1f6b6435d0,20,0
d943d734-bba9-11e8-b2ba-ac1f6b6435d0,7,0
259dd678-bbc0-11e8-b2bb-ac1f6b6435d0,5 0,0
50bd311e-bbac-11e8-b2ba-ac1f6b6435d0,5 0,0
33040780-bbc3-11e8-b2bc-ac1f6b6435d0,7,0
05a16868-bb9c-11e8-b2b9-ac1f6b6435d0,23,0
05c1a918-bbbd-11e8-b2ba-ac1f6b6435d0,0 3,0
54780390-bbc2-11e8-b2bb-ac1f6b6435d0,25,0
064ee914-bba8-11e8-b2ba-ac1f6b6435d0,0 1,0
49891_979_E6_4,6,1
4950058e-bba5-11e8-b2ba-ac1f6b6435d0,0 2,0
b64d8110-bbb5-11e8-b2ba-ac1f6b6435d0,21,0
72160_1569_G10_1,0 24,1
2f86bd10-bbbd-11e8-b2ba-ac1f6b6435d0,23 25,0
dccab450-bb99-11e8-b2b9-ac1f6b6435d0,3,0
57652786-bbb8-11e8-b2ba-ac1f6b6435d0,0 25,0
d8d3b122-bbac-11e8-b2ba-ac1f6b6435d0,2,0
08b81de8-bba7-11e8-b2ba-ac1f6b6435d0,21 4 25,0
55459_1334_C8_1,6,1
a166314e-bba0-11e8-b2b9-ac1f6b6435d0,21 6,0
43430_571_A8_2,21 22,1
5058b16a-bbae-11e8-b2ba-ac1f6b6435d0,3,0
42159_591_H7_2,11,1
bcf40f1a-bbc0-11e8-b2bb-ac1f6b6435d0,0,0
1a7076e6-bb9a-11e8-b2b9-ac1f6b6435d0,5,0
28497_249_A9_1,21 13,1
edd3f070-bbc8-11e8-b2bc-ac1f6b6435d0,17 0 16 25,0
f5cf3564-bbc8-11e8-b2bc-ac1f6b6435d0,7,0
43107_470_F8_2,26 25,1
4960cb9c-bbc0-11e8-b2bb-ac1f6b6435d0,0 2,0
51485_1753_B5_18_cr57f3dd02c79f9,0 22,1
41f0670e-bba8-11e8-b2ba-ac1f6b6435d0,0 22,0
b9ef3938-bbc6-11e8-b2bc-ac1f6b6435d0,0 2 25,0
27f57ce2-bb9c-11e8-b2b9-ac1f6b6435d0,0,0
466960de-bbb6-11e8-b2ba-ac1f6b6435d0,0 2,0
be71c832-bbbb-11e8-b2ba-ac1f6b6435d0,25,0
43203352-bbbc-11e8-b2ba-ac1f6b6435d0,2,0
06ee5df4-bbc2-11e8-b2bb-ac1f6b6435d0,3,0
c7724316-bb99-11e8-b2b9-ac1f6b6435d0,0 22,0
38980_442_C12_1,14,1
40181_429_B11_5,0 21 23 13,1
5331_639_F4_4,6 25,1
5e17ecce-bba6-11e8-b2ba-ac1f6b6435d0,4 25,0
a5f1fea0-bbc3-11e8-b2bc-ac1f6b6435d0,21,0
a268a1d2-bba8-11e8-b2ba-ac1f6b6435d0,2 8,0
a4f97602-bba2-11e8-b2b9-ac1f6b6435d0,0,0
d4a96382-bbb4-11e8-b2ba-ac1f6b6435d0,11 25,0
11082_1784_A4_4,0 16 17,1
fd0e5658-bba4-11e8-b2ba-ac1f6b6435d0,0 25,0
9c65d6b0-bbc6-11e8-b2bc-ac1f6b6435d0,0 19,0
a21ad312-bbad-11e8-b2ba-ac1f6b6435d0,4,0
712186c4-bbb3-11e8-b2ba-ac1f6b6435d0,0 1,0
be55d634-bba9-11e8-b2ba-ac1f6b6435d0,0 2,0
f9d40b9e-bbc8-11e8-b2bc-ac1f6b6435d0,5 21 25,0
18e6ed0e-bba0-11e8-b2b9-ac1f6b6435d0,0 12 25,0
d0c7b8a0-bba4-11e8-b2ba-ac1f6b6435d0,11 25,0
7122dae8-bbad-11e8-b2ba-ac1f6b6435d0,0,0
92630e14-bba1-11e8-b2b9-ac1f6b6435d0,23,0
b2167590-bba9-11e8-b2ba-ac1f6b6435d0,5 0,0
ebca90ca-bbb1-11e8-b2ba-ac1f6b6435d0,11 25,0
52543_779_E6_1,6 25,1
2b531350-bbaa-11e8-b2ba-ac1f6b6435d0,0 2 7,0
beff1bd6-bbc2-11e8-b2bc-ac1f6b6435d0,0 25,0
db2fe464-bba6-11e8-b2ba-ac1f6b6435d0,0 1 25,0
15eeceae-bba1-11e8-b2b9-ac1f6b6435d0,0,0
77835_1702_F11_23_cr57ea968fadf07,6 7,1
8f1f9584-bbbe-11e8-b2ba-ac1f6b6435d0,23 2,0
ea9fca34-bbb2-11e8-b2ba-ac1f6b6435d0,0 12 21,0
7e950d8c-bbca-11e8-b2bc-ac1f6b6435d0,4 25,0
7e2249ea-bb99-11e8-b2b9-ac1f6b6435d0,23,0
0d3cd1a6-bbca-11e8-b2bc-ac1f6b6435d0,0 22,0
2caf7f12-bb9c-11e8-b2b9-ac1f6b6435d0,1,0
7c23864e-bb9a-11e8-b2b9-ac1f6b6435d0,0 25,0
a1c33af8-bbb2-11e8-b2ba-ac1f6b6435d0,21 4,0
06797a62-bba3-11e8-b2b9-ac1f6b6435d0,19 1,0
60ee4e30-bbaa-11e8-b2ba-ac1f6b6435d0,0 13,0
50203_782_D8_2,22,1
8a583f66-bbc7-11e8-b2bc-ac1f6b6435d0,4,0
be142f96-bbb2-11e8-b2ba-ac1f6b6435d0,5 25,0
6bdcce6c-bba4-11e8-b2b9-ac1f6b6435d0,23,0
47443_792_C9_11,14,1
73d46a32-bbc0-11e8-b2bb-ac1f6b6435d0,25,0
3e0970c0-bbb9-11e8-b2ba-ac1f6b6435d0,0,0
3fdab0ee-bbc8-11e8-b2bc-ac1f6b6435d0,19 14,0
d50dc918-bba4-11e8-b2ba-ac1f6b6435d0,22 24,0
7297414e-bbc0-11e8-b2bb-ac1f6b6435d0,0 25,0
006f3dde-bbc9-11e8-b2bc-ac1f6b6435d0,0 21 22,0
9b5650a0-bb9f-11e8-b2b9-ac1f6b6435d0,0 2,0
14861_121_G5_2,21 4 11,1
47ebba84-bbb0-11e8-b2ba-ac1f6b6435d0,0,0
